depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.020000 1.226294 2.159187 3.000548 2.933689 3.658510 4.306526
0.040000 1.774064 2.603898 3.374295 3.313529 3.994012 4.698559
0.060000 2.264549 2.988281 3.773988 3.712785 4.347186 5.050878
0.100000 3.309603 3.858442 4.454758 4.521324 5.181563 6.039642
0.120000 3.704963 4.333592 5.006017 5.056051 5.763524 6.652290
0.140000 4.239813 4.866451 5.600429 5.627817 6.403213 7.226505
0.180000 5.204851 6.092590 6.904573 6.844085 7.523228 8.248022
0.200000 5.830891 6.816095 7.452507 7.430779 8.127514 8.792270
0.220000 6.523880 7.454256 8.083956 8.093738 8.809917 9.561599
0.260000 8.398755 9.066620 9.682049 9.658486 10.293608 10.776106
0.280000 8.939371 9.610461 10.270058 10.214481 10.810704 11.247741
0.300000 9.374933 10.194583 10.839760 10.788074 11.378539 11.906562
0.340000 12.247790 12.671522 13.070955 13.076731 13.484256 13.932344
0.360000 13.187179 13.562284 13.949942 13.941366 14.309168 14.674347
0.380000 14.115530 14.461839 14.856978 14.865618 15.254410 15.593911
0.420000 15.606230 15.884980 16.190886 16.186082 16.488146 16.780305
0.440000 16.181438 16.434459 16.719739 16.723130 17.013104 17.292777
0.460000 16.445717 16.673801 16.976393 16.985119 17.280592 17.588098
0.500000 16.809759 17.056820 17.386138 17.386816 17.695610 18.025180
0.520000 17.007310 17.276668 17.612404 17.606426 17.908706 18.278146
0.540000 17.211587 17.477103 17.823504 17.820822 18.137744 18.510388
0.580000 17.570521 17.920079 18.245487 18.257067 18.606155 19.015964
0.600000 17.813855 18.136928 18.472683 18.485998 18.839597 19.257626
0.620000 18.008122 18.351363 18.679609 18.706260 19.069433 19.525124
0.660000 18.389835 18.736386 19.088000 19.108468 19.462261 19.966853
0.680000 18.584541 18.945700 19.294479 19.322664 19.690308 20.214544
0.700000 18.797885 19.159493 19.502046 19.535323 19.920989 20.442825
0.740000 19.182027 19.499460 19.870084 19.910608 20.334994 20.826979
0.760000 19.383602 19.696424 20.086993 20.116443 20.554700 21.039641
0.780000 19.611453 19.924220 20.286852 20.325683 20.768720 21.211083
0.820000 19.958394 20.294482 20.667956 20.704738 21.125031 21.580320
0.840000 20.172458 20.502142 20.873677 20.906321 21.326941 21.789075
0.860000 20.357523 20.714448 21.077212 21.107247 21.516739 21.978610
0.900000 20.775085 21.072209 21.451369 21.467231 21.863465 22.274444
0.920000 21.019326 21.290144 21.655387 21.676563 22.061151 22.463655
0.940000 21.291571 21.538949 21.880731 21.899765 22.273176 22.645687
0.980000 21.757442 21.987398 22.324684 22.336918 22.706246 23.024179
1.000000 21.986607 22.232656 22.576191 22.613383 23.004178 23.383353
