depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.045000 2.256570 3.193468 3.940651 3.955029 4.754720 5.655675
0.085000 3.509703 4.252685 5.087958 5.089158 5.975129 6.743815
0.125000 4.489394 5.355709 6.222940 6.209406 7.083323 7.989877
0.165000 5.943959 6.653551 7.497467 7.506498 8.392190 9.180970
0.205000 7.679020 8.424279 9.110203 9.196245 10.051015 10.965993
0.245000 8.817134 9.573286 10.575460 10.453422 11.246609 11.694030
0.285000 9.557380 10.397616 11.170576 11.060238 11.670367 12.057515
0.325000 10.372688 11.067117 11.653047 11.581648 12.095844 12.426257
0.365000 11.054467 11.654506 12.218107 12.161223 12.623631 13.082167
0.405000 11.922026 12.458013 12.941373 12.940493 13.428874 13.877259
0.445000 12.845370 13.343254 13.805900 13.750887 14.150426 14.388182
0.485000 13.690418 14.084785 14.354991 14.326304 14.575809 14.782070
0.525000 14.321427 14.507939 14.704681 14.698472 14.882691 15.064567
0.565000 14.608131 14.779301 14.957040 14.952646 15.127486 15.267177
0.605000 14.859018 15.022936 15.192521 15.188366 15.357418 15.501135
0.645000 15.112037 15.250564 15.416898 15.412730 15.571732 15.713780
0.685000 15.318332 15.473819 15.621109 15.621965 15.778364 15.903091
0.725000 15.521366 15.669607 15.829577 15.827427 15.981497 16.118260
0.735000 15.583271 15.735635 15.888343 15.886901 16.045354 16.179525
0.765000 15.758528 15.892110 16.052415 16.051800 16.207118 16.361073
0.805000 15.971753 16.107884 16.270084 16.276194 16.430841 16.614783
0.845000 16.163842 16.317565 16.491148 16.488876 16.660855 16.847754
0.885000 16.358088 16.523800 16.699917 16.704368 16.886616 17.073976
0.925000 16.594615 16.736363 16.920645 16.930404 17.123462 17.312375
0.965000 16.773342 16.950889 17.146243 17.153278 17.360754 17.547202
1.005000 16.974092 17.173779 17.371455 17.378976 17.593237 17.778062
1.045000 17.190972 17.373429 17.596719 17.600771 17.825562 18.033629
1.085000 17.390031 17.593158 17.819487 17.821058 18.045629 18.260343
1.125000 17.603551 17.820959 18.037306 18.043444 18.271089 18.485730
1.165000 17.798900 18.036609 18.259739 18.260836 18.485179 18.725274
1.205000 18.024010 18.250034 18.469686 18.473159 18.704262 18.924839
1.285000 18.413041 18.626879 18.863972 18.862188 19.097514 19.327220
1.325000 18.619893 18.840803 19.070240 19.071522 19.289938 19.550362
1.365000 18.853751 19.059206 19.281723 19.288624 19.518187 19.752032
1.405000 19.072137 19.320166 19.566247 19.607476 19.896780 20.343573
1.445000 19.310879 19.577533 19.910777 19.975170 20.392751 20.964702
1.485000 19.545639 19.849706 20.277417 20.361951 20.922125 21.524580
1.525000 19.805862 20.149135 20.666225 20.747828 21.372960 22.124846
1.605000 20.268780 20.770529 21.472087 21.553380 22.293639 23.435760
1.685000 20.794426 21.329797 22.301281 22.410687 23.474530 24.856296
1.765000 21.258687 21.948584 22.988774 23.157568 24.348842 25.838357
