depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.115000 4.086749 4.515225 4.848822 4.835413 5.163539 5.503472
0.155000 7.176611 7.495627 7.735108 7.742053 7.982319 8.313933
0.195000 7.845361 8.164337 8.443535 8.465574 8.775998 9.161813
0.235000 11.347607 11.834224 12.198115 12.166145 12.502802 12.788399
0.475000 15.820274 16.253733 16.585712 16.577168 16.904705 17.274265
0.495000 16.048023 16.471496 16.791824 16.782794 17.092233 17.497173
0.535000 16.350020 16.758071 17.082338 17.079417 17.393721 17.817469
0.675000 18.057919 18.382031 18.681267 18.684866 18.971139 19.377172
0.775000 18.642467 18.982215 19.282046 19.290056 19.593491 20.006761
0.815000 18.405449 18.942163 19.360071 19.377843 19.828682 20.353663
0.875000 19.554835 19.968433 20.297260 20.291377 20.610366 21.014910
1.035000 21.213547 21.647613 21.992716 21.970647 22.272172 22.667605
