depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.010000 0.162955 0.435915 0.656141 0.670589 0.900136 1.234227
0.090000 5.383455 5.741525 6.016488 6.012532 6.278004 6.652443
0.130000 7.266886 7.575574 7.817663 7.824710 8.078095 8.433819
0.170000 8.548209 8.961348 9.279166 9.280639 9.600122 10.046665
0.250000 10.626057 11.080642 11.427681 11.432324 11.792032 12.277400
0.330000 13.265869 13.607204 13.925185 13.964850 14.338257 14.838180
0.370000 13.509766 13.862058 14.229838 14.252727 14.664485 15.068933
0.450000 14.389568 14.985985 15.334770 15.320030 15.676788 16.078882
0.490000 15.050101 15.457094 15.792873 15.791298 16.130174 16.540537
0.590000 15.426958 15.842913 16.194886 16.185350 16.530792 16.887776
0.890000 16.576705 16.984766 17.292877 17.297023 17.638340 18.004068
0.970000 16.651479 17.070265 17.386712 17.387311 17.725852 18.078269
1.050000 17.075906 17.439741 17.770116 17.757335 18.062039 18.461043
1.150000 17.424924 17.886125 18.181986 18.176334 18.499260 18.813598
1.250000 18.022606 18.350814 18.655411 18.655026 18.936594 19.355444
1.370000 18.630059 18.961667 19.258717 19.268912 19.572169 19.994942
1.530000 18.930614 19.291315 19.611985 19.612536 19.930541 20.316609
