depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.105000 3.803423 4.229364 4.554058 4.546359 4.856492 5.239816
0.155000 6.139772 6.475836 6.750803 6.751098 7.034227 7.345255
0.205000 8.501323 8.876587 9.199051 9.198110 9.489423 9.951567
0.255000 10.504152 10.951593 11.328844 11.327489 11.691190 12.175515
0.305000 12.431032 12.785853 13.015709 13.029852 13.282938 13.681119
0.355000 13.240562 13.562075 13.869989 13.910901 14.265808 14.801795
0.405000 13.541567 13.894405 14.261377 14.283312 14.678655 15.109347
0.455000 14.247947 14.803839 15.192672 15.172941 15.533684 15.963343
0.555000 16.905100 17.283546 17.592314 17.588537 17.898473 18.232289
0.605000 17.681555 18.082344 18.363480 18.354472 18.622964 18.970940
0.705000 19.216521 19.582830 19.899165 19.898240 20.208926 20.602127
0.755000 19.639520 20.068981 20.392760 20.389327 20.712476 21.134603
0.805000 20.384880 20.770126 21.092408 21.100871 21.446142 21.846646
