depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.065000 2.048977 2.451625 2.769479 2.770184 3.092359 3.464870
0.140000 8.046315 8.392134 8.684682 8.694059 8.994680 9.386668
0.185000 12.210073 12.690831 12.924248 12.923039 13.174407 13.553145
0.215000 12.911087 13.236494 13.510016 13.534087 13.820320 14.364899
0.305000 16.449176 16.924359 17.255362 17.253422 17.608094 17.999150
0.350000 17.436062 17.969905 18.323974 18.302956 18.637151 19.054210
0.545000 19.570209 20.016122 20.349038 20.350587 20.688492 21.159942
0.785000 22.064949 22.579553 23.027732 23.033987 23.501000 24.050042
0.965000 27.118303 27.443913 27.745155 27.774956 28.129671 28.571992
