depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.115000 4.113258 4.515129 4.842715 4.833638 5.159835 5.493756
0.155000 7.152591 7.493674 7.735049 7.741465 7.993704 8.341185
0.195000 7.822872 8.163921 8.446814 8.463656 8.771315 9.157988
0.235000 11.362270 11.831161 12.194469 12.164208 12.498121 12.798306
0.475000 15.819269 16.257652 16.591564 16.580176 16.899601 17.272446
0.495000 16.049486 16.468472 16.789730 16.787180 17.100166 17.536319
0.535000 16.333324 16.754800 17.085725 17.083040 17.406112 17.809273
0.675000 18.051996 18.374969 18.683176 18.680270 18.968446 19.362077
0.775000 18.663253 18.980297 19.281946 19.296253 19.610566 20.022938
0.815000 18.421605 18.950656 19.363602 19.378417 19.821028 20.346913
0.875000 19.538449 19.969041 20.296915 20.288632 20.600613 21.040878
1.035000 21.218395 21.657597 21.994637 21.967887 22.264896 22.624639
