depth	d18O
0.115	3.63
0.115	3.82
0.115	3.46
0.115	3.6
0.155	3.66
0.155	3.39
0.155	3.75
0.195	4.7
0.195	4.46
0.195	4.5
0.235	4.37
0.235	4.71
0.235	4.79
0.235	4.83
0.255	4.7
0.255	4.51
0.445	5.06
0.475	5.34
0.495	5.45
0.495	4.99
0.535	5.09
0.535	5.1
0.545	5.25
0.565	5.19
0.577	5.31
0.655	5.14
0.675	5.04
0.675	5.24
0.675	5.35
0.73	5.15
0.775	5.3
0.815	5.16
0.86	5.16
0.875	5.25
0.995	5.31
1.035	5.06
