depth	d18O
-0	3.51189479730725
0.05	3.49408888278715
0.1	3.47319090885634
0.15	3.44081496197282
0.2	3.40166865205636
0.25	3.37899183148825
0.3	3.38821810277744
0.35	3.40026939689116
0.4	3.39448144430237
0.45	3.40474295123623
0.5	3.42658599824195
0.55	3.44275481093858
0.6	3.44102737585412
0.65	3.41908910448183
0.7	3.40340345766694
0.75	3.41740886291544
0.8	3.44602313386286
0.85	3.48155885135902
0.9	3.54545557082426
0.95	3.66010195121604
1	3.74821226033376
1.05	3.78109919300271
1.1	3.8178132057769
1.15	3.95108514055476
1.2	4.08139509132475
1.25	4.16662648204569
1.3	4.26753709498112
1.35	4.353216907693
1.4	4.38937546583403
1.45	4.46547741596413
1.5	4.63839525644412
1.55	4.81411832145987
1.6	4.98666439160677
1.65	5.1526839139871
1.7	5.25409191825546
1.75	5.32847034768864
1.8	5.41159161723862
1.85	5.44175469424922
1.9	5.43457056888528
1.95	5.37258388337636
2	5.3219311810664
2.05	5.325127367449
2.1	5.33541113362124
2.15	5.33335578451559
2.2	5.33868122768304
2.25	5.3386160943965
2.3	5.33344538468318
2.35	5.31589085210579
2.4	5.25400347379516
2.45	5.21534754827425
2.5	5.24185939498977
2.55	5.25380818884741
2.6	5.22483620947858
2.65	5.18579756204755
2.7	5.15698225973925
2.75	5.1300178417324
2.8	5.09965079046748
2.85	5.06234966126211
2.9	5.05221943594161
2.95	5.07214813132566
3	5.08452683365834
