depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.055000 1.636408 2.592210 3.564299 3.588800 4.632926 5.601189
0.060000 1.753750 2.664462 3.650678 3.669540 4.703150 5.645727
0.090000 2.269434 3.274661 4.403996 4.373132 5.456782 6.392110
0.105000 2.531816 3.515585 4.686135 4.655293 5.754275 6.736853
0.120000 2.736908 3.788655 4.991462 4.952797 6.037679 7.083828
0.140000 3.062470 4.157197 5.429956 5.365201 6.438370 7.656788
0.155000 3.384917 4.510420 5.722969 5.663021 6.727061 7.966449
0.170000 3.794441 4.846933 6.032169 5.978453 7.046896 8.288230
0.190000 4.093527 5.268127 6.462166 6.440478 7.573167 8.663940
0.220000 5.003323 6.346044 7.339923 7.410787 8.650461 9.557857
0.255000 6.726728 7.571625 8.855797 8.806434 9.996519 11.262689
0.305000 8.156895 10.733147 11.787025 11.516937 12.350482 12.759616
0.320000 8.428788 11.153998 12.105374 11.840775 12.627736 13.041773
0.340000 8.723936 11.716696 12.442020 12.209772 12.937934 13.305295
0.355000 8.999929 11.957225 12.641771 12.426604 13.113816 13.513838
0.405000 11.610214 12.526165 13.136591 13.063143 13.612974 14.160734
0.455000 12.418734 13.029916 13.586380 13.569924 14.092750 14.782483
0.505000 12.931133 13.464347 14.030837 14.051755 14.590966 15.372012
0.605000 13.814860 14.316777 14.893627 14.956992 15.566675 16.490281
0.705000 14.626769 15.179978 15.769744 15.817217 16.446873 17.414791
0.805000 15.373713 16.001874 16.588128 16.646554 17.305957 18.191670
0.921667 16.374970 16.928656 17.485939 17.562908 18.222926 19.103121
1.038333 17.228764 17.854658 18.467469 18.495554 19.134995 19.934646
1.155000 18.205052 18.821758 19.411686 19.418497 19.956951 20.831808
1.255000 19.033696 19.627125 20.149562 20.177333 20.712996 21.618387
1.355000 19.827864 20.399176 20.871357 20.933581 21.474695 22.272433
1.405000 20.192159 20.798722 21.268404 21.337569 21.937967 22.677313
1.505000 20.964731 21.513735 22.090493 22.126700 22.736766 23.507204
1.555000 21.340430 21.939698 22.527886 22.546040 23.197895 23.871530
1.630000 21.891159 22.540146 23.140637 23.145922 23.796683 24.491808
1.705000 22.532087 23.153429 23.710727 23.743903 24.362289 25.049163
1.755000 22.918425 23.558683 24.142526 24.165337 24.771692 25.530064
1.805000 23.325597 23.980401 24.568582 24.578238 25.158261 25.916864
1.905000 24.019556 24.751375 25.337977 25.332306 25.931318 26.567544
1.955000 24.458085 25.151519 25.750762 25.747375 26.372278 27.004129
1.995000 24.787340 25.516675 26.167504 26.143747 26.768630 27.357193
