depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.010000 0.291532 1.191129 2.234524 2.211482 3.232612 4.025301
0.040000 0.687049 1.503635 2.545003 2.521358 3.475511 4.347255
0.080000 1.149723 1.939367 2.950358 2.911632 3.792606 4.732743
0.120000 1.473316 2.380783 3.333664 3.284130 4.150883 5.127929
0.160000 1.951834 2.777435 3.656733 3.644759 4.501141 5.413013
0.200000 2.287541 3.154237 4.011185 4.009410 4.848050 5.710894
0.240000 2.748338 3.600429 4.408620 4.400385 5.167202 5.975682
0.280000 3.213185 4.043221 4.814058 4.777432 5.495983 6.211132
0.305000 3.496569 4.292165 5.041791 5.020711 5.729947 6.393509
0.320000 3.604985 4.421402 5.191328 5.164853 5.850526 6.565361
0.360000 3.929578 4.837658 5.578798 5.548903 6.255462 6.999489
0.400000 4.356980 5.243680 5.974439 5.957445 6.673479 7.532620
0.440000 4.806908 5.636004 6.379979 6.399948 7.187798 8.067827
0.480000 5.231795 6.057086 6.750763 6.864694 7.784886 8.734150
0.520000 5.669975 6.528989 7.295253 7.387375 8.372875 9.270753
0.560000 6.181890 6.966564 7.908724 7.935064 8.970942 9.807980
0.600000 6.738158 7.468531 8.564781 8.514466 9.479789 10.412346
0.640000 7.180468 7.927409 9.050894 9.039413 10.032531 10.987295
0.680000 7.708968 8.654950 9.664425 9.623925 10.596331 11.378633
0.720000 8.282372 9.387849 10.277776 10.243792 11.155778 11.877169
0.800000 9.759045 10.708669 11.437333 11.392806 12.096624 12.620597
0.840000 10.436298 11.370083 12.064422 11.993420 12.597673 13.127510
0.880000 11.539652 12.230030 12.755692 12.723457 13.206970 13.717519
0.920000 12.324773 12.822499 13.289382 13.318699 13.829557 14.502048
0.960000 12.920288 13.342626 13.808251 13.894618 14.475853 15.371223
1.000000 13.359677 13.809543 14.383049 14.461176 15.090632 16.070807
1.040000 13.782274 14.253484 14.937694 14.985222 15.740164 16.565925
1.080000 14.122859 14.725779 15.457459 15.477915 16.242408 16.938760
1.120000 14.496924 15.184962 15.957049 15.951145 16.766474 17.302651
1.160000 14.818479 15.624416 16.433291 16.404103 17.193829 17.730624
1.200000 15.186600 16.038010 16.908245 16.841294 17.616272 18.082936
1.240000 15.599136 16.432312 17.388370 17.258615 17.975826 18.405151
1.280000 15.975538 16.848382 17.776249 17.630035 18.283362 18.714483
1.320000 16.338186 17.350298 18.099872 17.982192 18.587893 19.003423
1.360000 16.722615 17.751057 18.425356 18.321653 18.919859 19.315774
1.410000 17.240378 18.198435 18.851733 18.748100 19.311271 19.658211
1.440000 17.548972 18.448467 19.094764 18.998921 19.533829 19.863563
1.480000 17.949122 18.813156 19.394487 19.303937 19.787171 20.105974
1.520000 18.248295 19.174108 19.657816 19.586511 20.030448 20.364671
1.560000 18.686364 19.443358 19.933183 19.856564 20.279704 20.568316
1.600000 19.097200 19.707620 20.162211 20.116227 20.523957 20.828700
1.640000 19.434137 19.979696 20.408146 20.371702 20.753140 21.122452
1.680000 19.827939 20.224582 20.643841 20.623774 21.000960 21.419703
1.720000 20.120842 20.481227 20.889519 20.884073 21.258038 21.689478
1.760000 20.371208 20.756541 21.173998 21.161229 21.541976 22.026772
1.800000 20.655834 21.029713 21.462661 21.448466 21.815447 22.317332
1.840000 20.964081 21.354713 21.764112 21.759021 22.126257 22.602191
1.880000 21.300386 21.703170 22.073321 22.082777 22.447757 22.909012
1.905000 21.549754 21.953745 22.301204 22.311208 22.683148 23.135799
1.920000 21.652364 22.066039 22.445185 22.452371 22.844535 23.322148
1.960000 21.938427 22.397564 22.803959 22.840117 23.313196 23.940123
2.000000 22.189049 22.698906 23.163599 23.237276 23.800340 24.626460
2.040000 22.475391 22.966922 23.544284 23.624575 24.277994 25.251499
2.080000 22.754314 23.269839 23.873654 23.999757 24.761383 25.840291
2.120000 23.015078 23.584987 24.195188 24.373016 25.235714 26.431062
2.160000 23.254080 23.892105 24.591422 24.754681 25.654412 26.999278
2.200000 23.527435 24.145291 24.952653 25.129060 26.127720 27.521115
2.240000 23.821548 24.467564 25.323475 25.494093 26.508269 28.057276
2.280000 24.050629 24.776154 25.726805 25.872864 26.985005 28.583170
2.320000 24.358233 25.074300 26.130551 26.266374 27.370296 29.277542
2.360000 24.594907 25.393033 26.531140 26.669399 27.845676 30.089346
2.400000 24.917453 25.716540 26.893886 27.075892 28.367042 30.586031
2.440000 25.160510 26.080252 27.282757 27.504949 28.893732 31.233148
2.480000 25.476176 26.437145 27.671313 27.933673 29.470700 31.711714
2.520000 25.804306 26.826927 28.033581 28.346893 29.959196 32.222034
2.560000 26.180663 27.195065 28.463116 28.785048 30.478692 32.873246
2.600000 26.578205 27.542692 28.843631 29.214566 30.971971 33.513838
2.640000 26.929585 27.922457 29.197949 29.650670 31.475479 34.089547
2.680000 27.308212 28.300475 29.586709 30.068872 31.917920 34.687890
2.720000 27.661002 28.665059 30.052000 30.487710 32.373326 35.265747
