depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
-0.000000 0.039606 0.250545 0.889904 0.986416 1.739826 2.484563
0.050000 0.384024 0.649798 1.283357 1.376572 2.110114 2.825703
0.100000 0.670922 0.998488 1.693411 1.744531 2.446713 3.172798
0.150000 0.976074 1.349492 2.088603 2.102737 2.802745 3.463433
0.200000 1.281680 1.686910 2.491001 2.466663 3.160077 3.788612
0.250000 1.581223 2.041546 2.855744 2.815644 3.512132 4.162546
0.300000 1.898928 2.362238 3.206599 3.171862 3.871173 4.599084
0.350000 2.204940 2.707408 3.554411 3.527349 4.220771 5.031757
0.400000 2.505982 3.039189 3.905730 3.885768 4.609126 5.464020
0.450000 2.787488 3.410143 4.278794 4.260354 5.016624 5.866118
0.500000 3.078947 3.801764 4.666563 4.648169 5.455258 6.282124
0.550000 3.418590 4.148122 5.089138 5.043585 5.875201 6.667633
0.600000 3.723501 4.550304 5.491227 5.432186 6.245136 7.058102
0.650000 4.062175 4.963929 5.890570 5.845559 6.689897 7.425748
0.700000 4.464773 5.442744 6.301686 6.260822 7.098027 7.859835
0.750000 5.056894 5.908794 6.736665 6.726981 7.553534 8.234737
0.800000 5.537338 6.394842 7.220276 7.216260 8.055218 8.778247
0.850000 6.070272 6.928888 7.721288 7.748271 8.590957 9.425941
0.900000 6.750456 7.563119 8.348368 8.357524 9.204197 9.988776
0.950000 7.439573 8.198664 9.066917 9.031686 9.853316 10.495443
1.000000 8.117026 8.928467 9.770726 9.720292 10.470297 11.019410
1.050000 8.883006 9.663270 10.448389 10.363637 11.019898 11.516509
1.100000 9.757809 10.416342 11.039320 10.977559 11.510653 11.951187
1.150000 10.596033 11.102489 11.590197 11.569310 12.026547 12.467937
1.200000 11.218845 11.710418 12.127775 12.123185 12.564553 12.916227
1.250000 11.798960 12.230170 12.641210 12.630713 13.032586 13.355352
1.300000 12.342558 12.714050 13.108457 13.101316 13.492493 13.821885
1.350000 12.805320 13.164660 13.552953 13.542311 13.924939 14.269991
1.400000 13.258243 13.612946 13.987401 13.976683 14.332554 14.697837
1.450000 13.759222 14.068951 14.437292 14.444123 14.812946 15.153603
1.500000 14.269514 14.616413 14.989747 14.982887 15.351196 15.644682
1.550000 14.826231 15.236996 15.564417 15.554897 15.878470 16.187287
1.600000 15.494484 15.797952 16.090094 16.105046 16.409304 16.773614
1.650000 16.000917 16.301078 16.619149 16.645634 17.006078 17.475748
1.700000 16.452317 16.749775 17.124402 17.156613 17.560180 18.084911
1.750000 16.840795 17.154458 17.593515 17.633528 18.119724 18.659729
1.800000 17.193552 17.568254 18.048513 18.087395 18.606112 19.154433
1.850000 17.566568 17.992308 18.516065 18.532542 19.046479 19.623495
1.900000 17.881441 18.406616 18.934221 18.950952 19.479448 20.178610
1.950000 18.252709 18.810414 19.349038 19.346521 19.885794 20.564358
2.000000 18.610971 19.170695 19.708311 19.729885 20.275594 20.950631
2.050000 19.028008 19.557965 20.071737 20.105387 20.646360 21.372707
2.100000 19.345109 19.945949 20.449706 20.485613 21.027671 21.758459
2.150000 19.734660 20.301055 20.826824 20.855343 21.396691 22.111692
2.200000 20.190085 20.673157 21.184757 21.218578 21.761811 22.479923
2.250000 20.559761 21.057387 21.555348 21.594680 22.155263 22.888655
2.300000 20.946580 21.429257 21.920661 21.978641 22.551405 23.350928
2.350000 21.302584 21.785286 22.296910 22.376140 22.970862 23.993623
2.400000 21.688785 22.142150 22.703770 22.808042 23.500099 24.474682
2.450000 22.036557 22.553461 23.157843 23.252467 24.019387 24.852031
2.500000 22.349862 22.944446 23.622557 23.699798 24.485279 25.364417
2.550000 22.750762 23.304498 24.101402 24.152573 24.949958 25.884735
2.600000 23.110243 23.739877 24.585962 24.610482 25.433371 26.365341
2.650000 23.524562 24.173239 25.033980 25.082231 25.957413 27.049837
2.700000 23.923845 24.604627 25.511171 25.566348 26.451648 27.706281
2.750000 24.299127 25.043380 25.950407 26.066006 27.033806 28.412355
2.800000 24.721722 25.461185 26.478129 26.574421 27.584956 29.246137
2.850000 25.125959 25.873045 26.961034 27.070788 28.154191 29.857988
2.900000 25.507596 26.348221 27.439184 27.588821 28.732108 30.724172
2.950000 25.900197 26.824248 27.910000 28.092784 29.418829 31.414525
3.000000 26.286645 27.241473 28.361552 28.596092 30.081998 31.973650
