depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
-0.000000 0.025127 0.174772 0.556455 0.679453 1.182640 1.957003
0.050000 0.359273 0.580881 0.993395 1.092111 1.586039 2.334695
0.100000 0.649540 0.948182 1.395643 1.477263 2.004429 2.734258
0.150000 0.985516 1.316436 1.796042 1.862868 2.407338 3.121236
0.200000 1.324311 1.676570 2.186772 2.245807 2.828698 3.550261
0.250000 1.630923 2.044716 2.572741 2.622042 3.234089 3.958832
0.300000 1.979903 2.390962 2.929006 3.000532 3.600398 4.339203
0.350000 2.343251 2.759138 3.326364 3.380546 3.980878 4.802532
0.400000 2.692862 3.136088 3.713398 3.771842 4.414245 5.356724
0.450000 3.033773 3.487364 4.099644 4.157788 4.817418 5.722743
0.500000 3.360826 3.856417 4.480804 4.557773 5.250780 6.164975
0.550000 3.703710 4.236227 4.916625 4.973589 5.717103 6.590860
0.600000 4.099249 4.642283 5.346219 5.398222 6.166056 7.039793
0.650000 4.497424 5.064447 5.785122 5.826011 6.597231 7.391277
0.700000 4.888955 5.503674 6.227167 6.259324 7.028393 7.829715
0.750000 5.323353 5.986701 6.695418 6.719449 7.488597 8.217088
0.800000 5.811937 6.456286 7.168540 7.194478 7.973104 8.705797
0.850000 6.302072 6.978145 7.688377 7.695832 8.469516 9.164633
0.900000 6.848648 7.487507 8.227844 8.239639 8.975704 9.636374
0.950000 7.451141 8.079777 8.894388 8.843621 9.546077 10.094983
1.000000 8.053160 8.748948 9.487925 9.424982 10.091032 10.570885
1.050000 8.687736 9.377294 10.034505 9.979759 10.571199 10.949329
1.100000 9.255379 10.007752 10.620452 10.535059 11.040984 11.381320
1.150000 9.934782 10.641623 11.133057 11.071012 11.500565 11.828453
1.200000 10.602561 11.221022 11.623932 11.589171 11.964474 12.322934
1.250000 11.277685 11.720175 12.100359 12.078858 12.434679 12.790360
1.300000 11.753355 12.194006 12.546884 12.544728 12.910342 13.245180
1.350000 12.282046 12.680886 13.001732 13.008219 13.351676 13.734507
1.400000 12.762895 13.120890 13.468710 13.471367 13.824364 14.181479
1.450000 13.207024 13.580932 13.946228 13.936514 14.299573 14.611136
1.500000 13.736830 14.115275 14.444932 14.441314 14.789314 15.067097
1.550000 14.322337 14.669813 14.991104 14.987479 15.318943 15.585429
1.600000 14.894910 15.238457 15.529421 15.533572 15.830980 16.142187
1.650000 15.443760 15.760443 16.059062 16.079872 16.366562 16.803144
1.700000 15.935868 16.254729 16.581078 16.695468 17.077251 18.138148
1.750000 16.368729 16.740169 17.203273 17.472786 18.229834 20.064329
1.800000 16.876633 17.290583 18.159210 18.428257 19.751496 21.134657
1.850000 17.374767 17.987263 19.451910 19.484894 20.909580 21.969323
1.900000 17.866809 19.048686 20.738741 20.523815 21.806067 22.656669
1.950000 18.735931 20.170471 21.678566 21.463649 22.539022 23.445051
2.000000 19.738138 21.198191 22.423662 22.265598 23.241263 24.080016
2.050000 20.556021 22.050106 23.031401 22.939973 23.835291 24.625485
2.100000 21.263635 22.704693 23.571214 23.524409 24.372000 25.164320
2.150000 21.916343 23.313710 24.109599 24.082974 24.926961 25.769236
2.200000 22.491701 23.864093 24.643591 24.614123 25.477584 26.314771
2.250000 23.216506 24.348890 25.132758 25.138787 26.020426 26.991589
2.300000 23.865867 24.919184 25.663949 25.683652 26.510845 27.494406
2.350000 24.383424 25.425657 26.243721 26.257367 27.125344 28.118030
2.400000 25.019301 25.968068 26.846505 26.869878 27.844034 28.876671
2.450000 25.537573 26.504841 27.443696 27.476839 28.538015 29.542270
2.500000 26.063935 27.058496 28.014334 28.093100 29.217645 30.259840
2.550000 26.635309 27.590957 28.639311 28.708820 29.912727 30.906404
2.600000 27.172427 28.138364 29.283070 29.339889 30.510587 31.572959
2.650000 27.726917 28.738712 29.965206 29.980399 31.180637 32.192821
2.700000 28.357082 29.443824 30.615717 30.625006 31.764306 32.818840
2.750000 28.995255 30.071832 31.321753 31.261146 32.371615 33.420240
2.800000 29.638612 30.683711 31.898631 31.877205 32.976905 34.007223
2.850000 30.195520 31.343858 32.516532 32.527510 33.624187 34.897806
2.900000 30.779668 31.970852 33.105967 33.172321 34.227378 36.405010
2.950000 31.339791 32.605084 33.709859 33.849546 34.931369 38.757068
3.000000 31.858836 33.206479 34.399456 34.574294 35.744036 39.762653
