Depth	d18O
0.065	2.84
0.095	2.69
0.11	2.88
0.125	2.79
0.14	2.82
0.155	3.235
0.17	3.89
0.185	4.08
0.2	4.01
0.215	4.73
0.23	4.655
0.245	4.53
0.275	4.67
0.29	4.83
0.32	4.785
0.335	4.65
0.35	4.71
0.365	4.7367
0.38	4.7
0.41	4.76
0.425	4.59
0.455	4.46
0.47	4.53
0.485	4.515
0.5	4.72
0.515	4.81
0.53	4.84
0.545	4.32
0.56	4.685
0.575	4.51
0.59	4.7433
0.605	4.24
0.62	4.74
0.635	4.38
0.65	4.625
0.665	4.42
0.68	4.76
0.695	4.4
0.71	4.745
0.725	4.32
0.755	4.54
0.785	4.44
0.8	4.67
0.815	4.32
