depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.015000 0.006892 0.052592 0.165547 0.184406 0.317298 0.487333
0.140000 0.365458 0.508646 0.691824 0.691486 0.873943 1.039121
0.160000 0.458698 0.604104 0.774942 0.784694 0.961921 1.136949
0.235000 0.785106 0.941671 1.116072 1.127335 1.306161 1.534816
0.240000 0.811139 0.973672 1.148034 1.160083 1.341334 1.571035
0.320000 1.227593 1.465981 1.768448 1.825357 2.212330 2.648706
0.360000 1.474725 1.773854 2.186114 2.182357 2.581373 2.940213
0.420000 1.913529 2.401315 2.741507 2.715874 3.041495 3.302400
0.465000 2.613878 2.856684 3.106902 3.103011 3.353666 3.582063
0.480000 2.696434 2.940747 3.206285 3.197847 3.449362 3.664882
0.560000 3.089890 3.323448 3.595117 3.594532 3.854728 4.097868
0.640000 3.485769 3.704517 4.010210 4.004844 4.282890 4.586436
0.645000 3.514392 3.737343 4.042082 4.041375 4.321515 4.630459
0.720000 3.907004 4.314461 4.869966 5.109263 6.096755 7.063101
0.790000 4.308187 4.947924 6.160581 6.146073 7.301599 7.898607
0.800000 4.365334 5.033322 6.240828 6.240782 7.422265 8.017041
0.840000 4.776875 5.443994 6.809937 6.707591 7.830633 8.355550
0.935000 8.102728 8.339946 8.553648 8.578999 8.833893 9.088507
0.940000 8.150465 8.393356 8.607841 8.632019 8.878201 9.137496
0.980000 8.637774 8.987517 9.434574 9.452674 9.937412 10.335514
1.000000 8.892291 9.251273 9.703746 9.708701 10.165907 10.580292
1.020000 9.082435 9.513278 9.964241 9.969385 10.425062 10.822186
1.040000 9.355592 9.773420 10.227582 10.226695 10.688404 11.033234
1.060000 9.649175 10.044389 10.557454 10.515951 10.971645 11.216694
1.095000 10.834168 11.076182 11.266633 11.260428 11.441630 11.611705
1.100000 10.883056 11.124554 11.312270 11.304650 11.487118 11.649250
1.120000 11.100983 11.286508 11.468783 11.458756 11.625874 11.795225
1.130000 11.195437 11.359859 11.536634 11.531516 11.702279 11.851989
1.140000 11.287220 11.439105 11.600931 11.602301 11.768834 11.917527
1.145000 11.314125 11.474161 11.634778 11.635706 11.797506 11.960568
1.160000 11.416396 11.559890 11.728154 11.724353 11.881282 12.039581
1.180000 11.536325 11.683255 11.842166 11.839629 11.992471 12.143248
1.200000 11.631442 11.796940 11.966918 11.954718 12.103291 12.244009
