depth	d18O
-0	3.34569045794942
0.05	3.33556397958038
0.1	3.32320074379392
0.15	3.30491341211652
0.2	3.28763404282557
0.25	3.28088229335821
0.3	3.28939287856982
0.35	3.29404598687941
0.4	3.29798529561653
0.45	3.31051977070026
0.5	3.32857481358486
0.55	3.34721992880374
0.6	3.35193747579848
0.65	3.33464226264101
0.7	3.32586987632171
0.75	3.36254769385019
0.8	3.3932935281852
0.85	3.41159532662074
0.9	3.49274442184959
0.95	3.58163557629089
1	3.69133932061634
1.05	3.83583583428341
1.1	4.0125625461673
1.15	4.18502921967384
1.2	4.28365171761954
1.25	4.34979224573768
1.3	4.41081638129236
1.35	4.49282479792738
1.4	4.55446345094408
1.45	4.6570585962875
1.5	4.79971749081395
1.55	4.91976143224074
1.6	5.03014808238543
1.65	5.09989673749585
1.7	5.13804151742211
1.75	5.19801714666805
1.8	5.25564231181496
1.85	5.23841530806521
1.9	5.19378831221691
1.95	5.13825783763922
2	5.10592394566246
2.05	5.11328430550457
2.1	5.12334530205591
2.15	5.11229885079068
2.2	5.10549351813954
2.25	5.10489408379932
2.3	5.10053577979902
2.35	5.07638545654026
2.4	5.03409164594705
2.45	5.02096512088862
2.5	5.02669064075685
2.55	5.02011310324796
2.6	4.99546434694506
2.65	4.97011145076406
2.7	4.94692520979885
2.75	4.92824696655012
2.8	4.89967121024584
2.85	4.8527470507667
2.9	4.81825687165624
2.95	4.81490386984192
3	4.82725344187311
