depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.175000 0.148229 0.389129 0.666457 0.712543 1.044109 1.506280
0.200000 0.213183 0.460584 0.732421 0.772102 1.101447 1.567510
0.220000 0.270819 0.511899 0.779272 0.820163 1.138641 1.598009
0.270000 0.410218 0.648612 0.906158 0.941873 1.240692 1.709437
0.300000 0.471148 0.722566 0.972925 1.013558 1.301398 1.756709
0.320000 0.510960 0.782259 1.029840 1.062970 1.339248 1.802808
0.400000 0.746978 0.998280 1.224222 1.261002 1.514892 1.920049
0.470000 0.952394 1.184941 1.411351 1.438088 1.702608 2.051117
0.500000 1.037496 1.261994 1.485658 1.515190 1.781416 2.121451
0.520000 1.089015 1.309506 1.543629 1.568087 1.835489 2.169366
0.575000 1.240658 1.464018 1.706543 1.726703 2.009936 2.318688
0.600000 1.297935 1.522520 1.773010 1.803409 2.100030 2.449548
0.620000 1.345054 1.573531 1.827746 1.864492 2.173412 2.539856
0.670000 1.441695 1.714377 2.042481 2.122700 2.555319 3.177446
0.700000 1.522687 1.787723 2.143002 2.228418 2.688351 3.371699
0.720000 1.559686 1.841654 2.216879 2.293494 2.755156 3.477930
0.780000 1.725113 2.023912 2.454991 2.600083 3.184051 4.363329
0.870000 1.941296 2.301554 2.960699 3.243564 4.322023 5.896750
0.900000 2.024363 2.391683 3.082644 3.353824 4.447739 6.014123
0.920000 2.065089 2.459696 3.151278 3.424296 4.509900 6.096797
0.980000 2.228743 2.703567 3.590175 3.824875 5.031484 6.519320
1.020000 2.341353 2.856756 3.768246 4.014843 5.265259 6.819641
1.070000 2.496814 3.039804 4.073234 4.296510 5.603211 7.175875
1.100000 2.563107 3.135489 4.197616 4.417574 5.723647 7.302924
1.120000 2.636705 3.196161 4.278440 4.490575 5.828092 7.414884
1.175000 2.853333 3.591692 4.704560 4.925601 6.382896 7.719776
1.220000 3.042329 3.839632 4.996269 5.213601 6.664350 8.012989
1.270000 3.284727 4.146713 5.428146 5.582721 7.166323 8.300808
1.300000 3.403242 4.283780 5.559079 5.717581 7.294479 8.487081
1.320000 3.487932 4.358327 5.655840 5.792205 7.363645 8.548583
1.370000 3.690946 4.677455 6.191563 6.187500 7.736861 8.894992
1.375000 3.705189 4.695803 6.206796 6.203829 7.746516 8.911987
1.400000 3.773230 4.809893 6.401717 6.338135 7.848565 8.996071
1.420000 3.825691 4.888402 6.504435 6.430484 7.936247 9.049618
1.470000 4.087435 5.220412 7.011900 6.896860 8.427381 9.416082
1.480000 4.115333 5.258405 7.049339 6.931352 8.465577 9.441298
1.520000 4.426325 5.576293 7.300873 7.231423 8.798211 9.614202
1.575000 5.077087 6.330724 7.844594 7.850872 9.410964 10.270618
1.600000 5.165593 6.452330 7.947505 7.973664 9.545684 10.362459
1.620000 5.283144 6.577874 8.049747 8.059481 9.616158 10.426845
1.670000 5.702463 7.272749 8.610039 8.582396 9.966838 10.738321
1.700000 5.949771 7.495996 8.826911 8.762537 10.118493 10.860572
1.720000 6.021418 7.580329 8.923809 8.848168 10.190602 10.942414
1.775000 6.601169 8.269451 9.542582 9.403502 10.600126 11.215359
1.800000 6.782626 8.364350 9.676861 9.519617 10.679971 11.304971
1.820000 6.874741 8.448296 9.766280 9.600124 10.768520 11.357264
1.870000 7.505256 8.911190 10.221008 10.044876 11.115454 11.613031
1.900000 7.664934 9.084409 10.351734 10.182886 11.252528 11.759965
1.920000 7.770894 9.149840 10.412787 10.253053 11.329678 11.820238
1.975000 8.430094 9.625616 10.771665 10.632478 11.562346 12.045049
2.000000 8.554803 9.709372 10.856570 10.732015 11.662636 12.142856
2.070000 9.344471 10.564318 11.590800 11.379239 12.159818 12.590252
2.100000 9.466138 10.715019 11.708958 11.504809 12.275787 12.710555
2.120000 9.548827 10.789748 11.775278 11.575359 12.331460 12.784106
2.175000 9.996879 11.193171 12.115148 11.923000 12.583149 12.960493
2.200000 10.084540 11.298458 12.198341 12.009690 12.660471 13.041748
2.225000 10.165433 11.395203 12.291876 12.097768 12.751824 13.097703
2.270000 10.396516 11.650042 12.456701 12.310970 12.937433 13.298211
2.300000 10.521515 11.766230 12.549229 12.413775 13.032471 13.388254
2.320000 10.578584 11.835786 12.612131 12.477208 13.090224 13.467247
2.385000 11.369442 12.203167 12.863068 12.771092 13.326081 13.698182
2.400000 11.457254 12.244753 12.897441 12.815761 13.372500 13.719353
2.420000 11.536371 12.317888 12.961222 12.878248 13.422368 13.764877
2.470000 11.916802 12.544256 13.141591 13.083965 13.603970 13.937560
2.500000 12.022535 12.642130 13.233673 13.179307 13.695693 14.048963
2.520000 12.153098 12.708448 13.297182 13.240709 13.752124 14.124119
2.600000 12.620974 13.080970 13.652064 13.590072 14.043775 14.393514
2.620000 12.674246 13.138616 13.708918 13.651624 14.101903 14.451485
2.670000 12.854691 13.354302 13.900050 13.838391 14.280441 14.660509
2.700000 12.925081 13.446343 13.982728 13.929545 14.373537 14.745257
2.720000 12.972195 13.512351 14.041840 13.987873 14.438978 14.807867
2.775000 13.217478 13.725425 14.225998 14.192234 14.638932 14.982450
2.800000 13.310047 13.815210 14.309186 14.270807 14.708476 15.055532
2.820000 13.375971 13.866887 14.374977 14.330012 14.779926 15.109702
2.870000 13.543638 14.074079 14.581338 14.519050 14.955679 15.270384
2.900000 13.629493 14.153991 14.674291 14.613454 15.048230 15.374576
2.920000 13.698701 14.206869 14.736796 14.672035 15.104716 15.444347
2.965000 13.871860 14.345302 14.854982 14.801380 15.232555 15.588239
