depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.005000 0.071227 0.399932 1.359103 1.614666 2.890379 4.483351
0.045000 0.867501 1.470633 2.464495 2.672457 4.010749 5.275397
0.085000 1.909900 2.575708 3.653050 3.744321 4.979494 6.018009
0.125000 3.037320 3.828199 4.767202 4.838037 5.992931 6.836643
0.165000 4.416705 5.141105 5.950742 5.990078 6.882970 7.613368
0.205000 5.796374 6.603917 7.214153 7.194048 7.776139 8.299193
0.245000 8.236092 8.415282 8.599274 8.603497 8.797397 8.984918
0.285000 9.014342 9.591158 10.121343 10.090761 10.552138 11.083246
0.325000 10.478556 11.598096 12.291374 12.348048 13.103480 14.578241
0.365000 16.032184 16.510606 16.996307 17.018583 17.535580 18.111879
0.405000 17.655266 18.001031 18.416042 18.421648 18.850873 19.230832
0.445000 18.988976 19.221291 19.502587 19.493537 19.757379 20.022589
0.485000 19.678664 20.229402 20.818215 21.112653 22.135695 23.905594
