depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.010000 2.490136 2.933087 3.284540 3.270051 3.636564 3.903876
0.030000 3.241391 3.478470 3.737628 3.727259 3.974420 4.229965
0.070000 3.799194 4.215162 4.654123 4.734599 5.259006 6.126318
0.100000 4.257844 4.820608 5.544940 5.571461 6.282149 7.103615
0.130000 4.861471 5.611836 6.506598 6.491609 7.283645 8.140808
0.170000 6.099192 7.031702 8.030902 8.021982 8.956249 9.901077
0.200000 8.151471 8.884701 9.758780 9.786422 10.711338 11.688954
0.230000 12.181197 12.824018 13.433633 13.441999 14.138219 14.803338
0.270000 13.539772 14.346837 14.815572 14.756335 15.181765 15.624146
0.300000 14.835311 15.254995 15.556810 15.545052 15.842117 16.177655
0.330000 15.611648 15.954846 16.272426 16.266756 16.571931 16.976670
0.370000 16.506897 16.864701 17.274289 17.281585 17.686221 18.186373
0.400000 16.974887 17.391919 17.859185 17.853123 18.309340 18.762819
0.430000 17.429943 17.848352 18.357892 18.352271 18.833493 19.315666
0.470000 17.919822 18.439806 18.923932 18.926445 19.411676 19.927170
0.500000 18.219843 18.865397 19.366714 19.368824 19.907183 20.386001
0.530000 18.545104 19.300570 19.808261 19.795828 20.330537 20.799100
0.570000 19.124564 19.827299 20.417040 20.379042 20.957942 21.397015
0.600000 19.590118 20.271566 20.879790 20.844955 21.418892 21.896383
0.630000 20.076223 20.719537 21.291987 21.295459 21.857312 22.441205
0.670000 20.614333 21.338756 21.907511 21.918528 22.513932 23.289166
0.700000 21.057225 21.806264 22.382217 22.442992 23.117941 24.131856
0.730000 21.565371 22.225233 22.930555 23.005447 23.812824 24.817241
0.770000 22.210350 22.916599 23.759912 23.802761 24.679319 25.639949
0.800000 22.717340 23.509088 24.418167 24.404167 25.302719 26.236194
0.830000 23.171704 24.132891 25.018820 25.022898 25.886914 26.956029
0.860000 23.745476 24.777915 25.696232 25.710853 26.659893 27.716967
0.900000 24.693678 25.651639 26.724814 26.818558 28.035269 29.497773
0.930000 25.340021 26.351567 27.559532 27.648053 29.030922 30.331239
0.970000 26.233366 27.375614 28.889012 28.870031 30.385344 31.538588
1.000000 27.076036 28.142801 29.877703 29.757066 31.338992 32.250386
1.030000 27.826944 29.052969 30.740133 30.614296 32.108948 32.961234
1.070000 28.788780 30.302704 31.889941 31.706385 32.983660 33.702895
1.100000 29.670188 31.168506 32.613833 32.445250 33.669111 34.292313
1.130000 30.457826 31.999937 33.278782 33.123480 34.166735 34.866935
1.170000 31.793210 33.038605 34.031763 33.932931 34.807101 35.608253
1.200000 32.584757 33.686903 34.648443 34.541672 35.305179 36.213166
1.230000 33.388046 34.336881 35.247729 35.186154 35.971831 36.832869
1.270000 34.379542 35.222628 36.083447 36.061466 36.826434 37.632473
1.300000 35.156594 35.958083 36.709798 36.721586 37.477606 38.349376
1.330000 35.972174 36.729073 37.404906 37.431149 38.190400 38.882349
1.370000 36.932372 37.672983 38.454887 38.391779 39.052462 39.616917
1.400000 37.849011 38.569822 39.195285 39.156802 39.744868 40.371473
1.430000 38.732302 39.332103 39.868843 39.876446 40.458373 40.970093
1.470000 39.600642 40.232628 40.751391 40.703340 41.204352 41.614354
1.500000 40.413900 41.012959 41.383979 41.345449 41.687362 42.026470
1.530000 41.641665 41.818344 42.016613 42.016222 42.210305 42.411226
1.570000 42.143787 42.516090 42.954072 43.087319 43.594313 44.987398
1.600000 42.581171 43.042696 43.781219 43.884867 44.621576 45.996232
1.630000 42.994879 43.693520 44.606445 44.679411 45.507470 47.259091
1.670000 43.687073 44.579819 45.633951 45.860203 46.820532 49.978510
1.700000 44.161758 45.197593 46.341981 46.653928 48.022287 50.826266
1.730000 44.689452 45.816898 47.121856 47.493336 49.489385 51.737076
1.770000 45.573086 46.609778 48.159101 48.740724 51.413683 52.764890
1.800000 46.355214 47.170065 48.931137 49.532606 52.324820 53.397161
1.830000 46.874492 47.723447 49.675257 50.290746 53.147779 54.011761
1.870000 47.691276 48.525391 50.732745 51.203435 54.027219 54.769639
1.900000 48.125797 49.071130 51.549603 51.851124 54.643267 55.304156
1.930000 48.779355 49.572838 52.814425 52.535771 55.131766 55.821716
1.970000 49.538000 50.352551 54.381202 53.401959 55.806897 56.393641
2.000000 50.087124 50.905153 55.210065 53.999828 56.254675 56.832955
2.030000 50.637590 51.512423 55.901993 54.586304 56.698643 57.274919
2.070000 51.498847 52.379814 56.598274 55.365063 57.411975 57.980783
2.100000 52.131803 53.005675 57.070046 55.943637 57.903328 58.531431
2.130000 52.814746 53.668460 57.596173 56.507173 58.454573 59.034666
2.200000 54.001111 55.268819 58.495075 57.727265 59.367812 59.911637
2.230000 54.558563 56.070860 58.939017 58.271947 59.754204 60.359754
2.270000 55.564370 57.167510 59.547829 58.991498 60.279958 60.773065
2.300000 56.417541 57.916829 60.018679 59.525669 60.688536 61.136149
2.330000 57.499505 58.822117 60.451470 60.092633 61.082486 61.505898
2.370000 58.725169 60.133970 61.068218 60.882931 61.604915 62.115187
2.400000 59.712190 60.872311 61.569062 61.481606 62.091755 62.647018
2.430000 60.767276 61.521469 62.038309 62.023041 62.559878 63.088482
2.470000 61.725001 62.221252 62.763218 62.766408 63.275687 63.941604
2.500000 62.276739 62.694446 63.259780 63.316809 63.928109 64.659396
2.520000 62.551023 62.963822 63.602953 63.675100 64.377130 65.178345
2.540000 62.806609 63.221963 63.956489 64.016428 64.785374 65.565618
2.560000 63.052674 63.521312 64.305804 64.345557 65.152986 65.918466
2.580000 63.381204 63.827405 64.676009 64.678384 65.502388 66.211197
2.600000 63.664166 64.155093 65.016616 65.014004 65.821092 66.500100
2.620000 64.024764 64.546038 65.389871 65.367869 66.137279 66.811632
2.640000 64.367311 64.946363 65.714437 65.712989 66.438883 67.117941
2.700000 65.494531 66.062056 66.744750 66.710155 67.340921 67.894344
2.760000 66.608459 67.289941 67.786828 67.760443 68.223799 68.695868
2.780000 67.127259 67.724579 68.154845 68.154054 68.591065 69.029098
2.800000 67.639064 68.130010 68.522617 68.548089 68.989025 69.478368
2.820000 68.115527 68.492410 68.904601 68.947911 69.386536 69.999563
2.840000 68.531739 68.896742 69.343031 69.413910 69.904464 70.673591
2.860000 68.878340 69.248355 69.806284 69.897889 70.554251 71.535184
2.880000 69.179344 69.665955 70.325695 70.473059 71.333666 72.485212
2.900000 69.528656 70.157238 70.997759 71.151950 72.287123 73.170645
2.920000 70.045123 70.748624 71.713862 71.834400 73.047999 73.801531
2.940000 70.625321 71.444694 72.571784 72.610671 73.822510 74.561401
2.960000 71.286458 72.132291 73.312730 73.391275 74.549993 76.224623
2.980000 72.051145 72.985972 74.024544 74.205383 75.269911 77.477369
3.000000 73.071476 73.861233 74.580036 74.930929 76.172055 78.300992
3.020000 74.291847 74.800387 75.305377 75.777279 76.971415 79.227951
3.040000 74.951102 75.387926 75.986486 76.455260 77.969684 79.822560
3.060000 75.577762 76.049006 76.632977 77.181986 79.243560 80.323608
3.080000 76.354805 76.965351 78.227721 78.324423 79.768685 80.880762
3.100000 77.100304 78.333032 79.576827 79.451844 80.536810 81.356543
3.120000 78.415852 79.602975 80.466077 80.406266 81.271933 81.899758
3.140000 79.549705 80.583666 81.342629 81.272078 82.023870 82.509380
3.160000 80.543897 81.481181 82.092195 82.029562 82.617881 83.084429
3.180000 81.743804 82.239994 82.750567 82.710388 83.196358 83.550562
3.200000 82.257952 82.726194 83.203464 83.177037 83.630780 83.935028
3.220000 82.840090 83.219336 83.629825 83.615061 83.995519 84.288327
3.240000 83.209082 83.623142 83.974272 83.962905 84.295937 84.592519
3.260000 83.587154 83.937013 84.265609 84.254692 84.580809 84.841068
3.280000 83.863124 84.204483 84.532487 84.516497 84.827139 85.098033
3.300000 84.117902 84.448884 84.775106 84.752695 85.047037 85.319460
3.320000 84.399130 84.722723 85.031375 85.008372 85.278377 85.541433
3.340000 84.719325 84.998078 85.279459 85.263646 85.510198 85.747600
3.360000 85.006647 85.279551 85.533541 85.522517 85.774360 85.954844
3.380000 85.296047 85.590575 85.836020 85.818796 86.051316 86.257245
3.400000 85.725650 86.002155 86.253968 86.285887 86.562958 87.013919
3.420000 86.048177 86.308993 86.667943 86.834182 87.270505 89.692928
3.440000 86.350583 86.595584 87.127811 87.736236 90.092736 90.891696
3.460000 86.557948 86.818240 87.636478 88.710115 90.981890 91.547941
3.480000 86.867811 87.169774 90.312091 89.440252 91.505405 92.141945
3.500000 87.180628 87.710167 90.805693 90.132046 91.874373 92.516534
3.520000 87.460317 88.350423 91.274493 90.788149 92.264586 92.851580
3.540000 87.806887 89.582173 91.704210 91.288168 92.627344 93.157931
3.560000 88.171625 90.442921 92.154329 91.783517 92.969225 93.515820
3.580000 88.876719 90.858795 92.596767 92.222935 93.336759 93.791700
3.600000 89.708433 91.395059 93.067066 92.679919 93.669162 94.110757
3.620000 90.659077 92.167699 93.520011 93.196855 94.043475 94.447858
3.640000 91.713510 93.118001 94.009390 93.813037 94.498385 94.902730
3.660000 92.481140 93.802684 94.478483 94.370013 94.983778 95.500376
3.680000 93.171120 94.320585 94.974412 94.953823 95.608101 96.354455
3.700000 93.756572 94.736436 95.389262 95.422912 96.141103 97.030760
3.720000 94.203105 95.102817 95.789246 95.873206 96.700079 97.753611
3.740000 94.686263 95.430654 96.197243 96.311822 97.288797 98.326368
3.760000 95.057121 95.779007 96.660388 96.790817 97.945863 98.858763
3.780000 95.521268 96.120545 97.173886 97.273086 98.482211 99.331613
3.800000 95.838696 96.487151 97.678247 97.707168 98.945735 99.810804
3.820000 96.144841 96.896611 98.144434 98.135717 99.347873 100.146614
3.840000 96.547009 97.286790 98.587553 98.573464 99.766372 100.606259
3.860000 96.869722 97.801760 99.035588 99.010078 100.171336 101.056781
3.880000 97.269406 98.261915 99.472451 99.428355 100.569572 101.472793
3.900000 97.631155 98.751126 99.856645 99.847564 100.914754 101.872300
3.920000 98.028614 99.123652 100.267265 100.240763 101.300948 102.301932
3.940000 98.486425 99.601947 100.663389 100.642825 101.689851 102.670733
3.960000 98.928611 100.037814 101.077170 101.049577 102.083344 103.064658
3.980000 99.379061 100.469270 101.482533 101.473094 102.514333 103.543132
4.000000 99.874267 100.927755 101.938120 101.930185 102.955929 103.975732
4.020000 100.409656 101.438134 102.426208 102.429800 103.426643 104.406096
4.040000 100.872943 102.010312 102.970993 102.943904 103.929364 104.818049
4.060000 101.487145 102.542957 103.492143 103.449232 104.351678 105.220463
4.080000 102.059229 103.144331 104.047859 104.003362 104.876227 105.634487
4.100000 102.801939 103.861038 104.631250 104.605284 105.358212 106.114525
4.120000 103.473371 104.409819 105.125145 105.113990 105.853608 106.625634
4.140000 104.204586 104.903315 105.582071 105.581774 106.263498 107.078298
4.160000 104.660866 105.339165 105.987826 106.002163 106.703501 107.404114
