depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.005000 1.847594 2.691031 3.322294 3.272874 3.859456 4.330948
0.045000 2.117831 2.971148 3.563227 3.503200 4.045594 4.520603
0.085000 2.489265 3.248617 3.806988 3.753633 4.252827 4.680617
0.125000 2.869603 3.541348 4.038206 3.993731 4.468856 4.868886
0.165000 3.277616 3.838550 4.277945 4.239832 4.661075 5.015092
0.205000 3.636350 4.136019 4.512073 4.487386 4.853319 5.203621
0.245000 4.062025 4.432377 4.763050 4.746449 5.069125 5.338028
0.285000 4.460832 4.738076 5.009909 5.012477 5.291905 5.560125
0.305000 4.656611 4.883763 5.145425 5.148568 5.414665 5.675021
0.325000 4.789287 5.019591 5.301082 5.310951 5.593175 5.901175
0.365000 5.058154 5.381673 5.712718 5.771282 6.168685 6.751327
0.405000 5.397828 5.766332 6.220424 6.275537 6.796221 7.414856
0.485000 7.627436 8.493390 9.198513 9.133915 9.729997 10.255431
0.525000 8.182251 9.062402 9.738626 9.686991 10.311474 10.891886
0.565000 9.103061 9.763356 10.338590 10.346423 10.928992 11.620526
0.605000 10.078924 10.682058 11.253515 11.257558 11.856639 12.381891
0.645000 11.059683 11.749287 12.343125 12.291221 12.824627 13.282536
0.685000 12.016256 12.537665 12.999483 13.000346 13.490975 13.919254
0.725000 12.556391 13.005450 13.456504 13.478240 13.980708 14.363184
0.765000 12.920545 13.426962 13.851170 13.866030 14.332578 14.695937
0.805000 13.368492 13.777460 14.225978 14.208058 14.635052 14.947354
0.845000 13.783080 14.136875 14.539367 14.523940 14.906410 15.188466
0.885000 14.192234 14.558287 14.894967 14.880143 15.205992 15.407736
0.925000 14.606711 14.869456 15.174640 15.160172 15.444087 15.673160
0.965000 14.846792 15.140236 15.414626 15.398487 15.652585 15.872258
1.005000 15.049262 15.364029 15.608236 15.594573 15.825720 16.056932
1.045000 15.278660 15.565218 15.798010 15.785033 15.996873 16.217590
1.085000 15.522181 15.748843 15.967613 15.963861 16.175433 16.429831
1.125000 15.707207 15.928730 16.144727 16.142719 16.356005 16.613068
1.165000 15.878430 16.096191 16.313230 16.316195 16.544414 16.768444
1.205000 16.070835 16.278030 16.479857 16.494188 16.731758 16.976947
1.245000 16.233443 16.452169 16.659419 16.679776 16.928826 17.186699
1.285000 16.378188 16.609296 16.841613 16.859110 17.113228 17.410462
1.325000 16.554008 16.766679 16.998600 17.024503 17.297274 17.572157
1.365000 16.695104 16.902804 17.155238 17.181707 17.452017 17.733073
1.405000 16.845047 17.064317 17.296945 17.332010 17.604868 17.900730
1.445000 16.977385 17.201106 17.445842 17.473930 17.746104 18.062618
1.485000 17.098548 17.348445 17.595920 17.616482 17.901185 18.223057
1.525000 17.224654 17.477179 17.731022 17.754779 18.043127 18.375256
1.605000 17.449493 17.692298 17.965882 17.990962 18.282584 18.604016
1.645000 17.580508 17.811611 18.110837 18.126578 18.429611 18.766462
1.685000 17.718626 17.955893 18.249314 18.268344 18.579660 18.914906
1.725000 17.843093 18.114904 18.402315 18.417159 18.709126 19.018860
1.765000 18.011992 18.279857 18.555672 18.571538 18.862220 19.163646
1.805000 18.150248 18.422196 18.716854 18.723441 19.015959 19.347662
1.845000 18.298999 18.584795 18.880694 18.881475 19.174003 19.475656
1.885000 18.455368 18.752864 19.041339 19.044013 19.325276 19.618435
1.925000 18.662485 18.933393 19.215082 19.211625 19.478335 19.783916
1.965000 18.870176 19.122343 19.381389 19.387980 19.653049 19.945498
2.005000 19.078627 19.312681 19.583765 19.586244 19.833302 20.143268
