depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.050000 0.732870 0.958062 1.125078 1.126453 1.314394 1.490108
0.100000 0.870547 1.093631 1.279618 1.295546 1.497823 1.759276
0.150000 0.975030 1.218762 1.443703 1.469112 1.716384 2.150600
0.200000 1.113022 1.346771 1.599815 1.641716 1.924799 2.446584
0.250000 1.226905 1.464616 1.748847 1.807600 2.139220 2.717864
0.300000 1.345130 1.600922 1.898275 1.972764 2.342733 3.005154
0.350000 1.477596 1.736906 2.057164 2.145673 2.565645 3.211145
0.450000 1.701278 1.993840 2.392447 2.533710 3.097051 4.171514
0.500000 1.814753 2.125625 2.536968 2.712129 3.364594 4.424853
0.550000 1.960141 2.268043 2.689699 2.893204 3.591768 4.637778
0.600000 2.064348 2.394848 2.862618 3.073410 3.831466 5.025142
0.650000 2.186829 2.539451 3.045287 3.255678 4.061943 5.261830
0.700000 2.324282 2.676367 3.236188 3.439935 4.294895 5.522786
0.750000 2.479667 2.817960 3.420269 3.622020 4.525252 5.797520
0.800000 2.603117 2.969693 3.597391 3.811492 4.764692 6.085617
0.850000 2.728267 3.123480 3.784262 4.004162 4.985799 6.293881
0.900000 2.849581 3.296480 4.001232 4.203161 5.230780 6.506557
0.950000 2.987628 3.447246 4.204528 4.402670 5.472118 6.812022
1.000000 3.126034 3.620236 4.407173 4.614640 5.706837 7.093771
1.050000 3.264581 3.818491 4.594747 4.824523 5.957658 7.274359
1.100000 3.412181 4.001624 4.800285 5.047479 6.227189 7.552787
1.150000 3.622831 4.170213 5.037903 5.264850 6.477781 7.793242
1.200000 3.827513 4.367297 5.294210 5.497491 6.729209 8.116899
1.250000 4.015943 4.587892 5.560956 5.737189 6.958922 8.392186
1.300000 4.239729 4.833625 5.784505 5.979000 7.192832 8.595183
1.350000 4.471119 5.053175 6.038038 6.232034 7.467575 8.797442
1.400000 4.691023 5.308674 6.313162 6.491682 7.709497 9.088147
1.450000 4.911674 5.577398 6.602473 6.753702 7.974955 9.296009
1.550000 5.816602 6.571596 7.506080 7.654832 8.881791 10.006272
1.600000 6.124641 6.845361 7.809460 7.944866 9.181969 10.218807
1.650000 6.412993 7.194962 8.094974 8.257413 9.505531 10.490592
1.700000 6.860244 7.618485 8.478631 8.620772 9.818878 10.701283
1.750000 7.236320 8.053436 8.947746 9.019317 10.115131 10.936942
1.800000 7.737468 8.535976 9.447960 9.480583 10.470417 11.357822
1.850000 8.337170 9.107939 10.008313 10.011148 10.885200 11.675297
1.900000 8.921853 9.834499 10.610761 10.596923 11.401130 12.042115
1.950000 9.741160 10.477953 11.151949 11.132579 11.798825 12.329275
2.000000 10.572539 11.194139 11.750909 11.712724 12.234654 12.707846
2.050000 11.252169 11.912912 12.380256 12.346439 12.844625 13.196818
2.100000 11.823761 12.402222 12.845692 12.813949 13.244921 13.616912
2.150000 12.210782 12.770069 13.184545 13.151346 13.553708 13.948281
2.200000 12.512542 13.025238 13.459766 13.425173 13.834172 14.185990
2.250000 12.796155 13.248960 13.685628 13.660295 14.069675 14.401346
2.300000 13.053421 13.457821 13.898293 13.881862 14.301306 14.622242
2.350000 13.246589 13.652262 14.106309 14.080276 14.502338 14.816234
2.400000 13.421593 13.878883 14.308500 14.281620 14.687132 14.970929
