depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.020000 1.827562 2.459122 3.015184 2.990723 3.536731 3.865688
0.040000 2.320573 2.861756 3.338699 3.305515 3.772420 4.067808
0.060000 2.696628 3.237206 3.652966 3.625444 4.020036 4.291906
0.100000 3.733066 4.000198 4.248498 4.244660 4.488413 4.714083
0.120000 4.074223 4.353321 4.667996 4.719048 5.049168 5.685328
0.140000 4.429508 4.767630 5.213241 5.277905 5.801545 6.494171
0.180000 5.264031 5.946868 6.717766 6.677104 7.342308 8.088180
0.200000 5.717221 6.516679 7.239782 7.206424 7.873481 8.666379
0.220000 6.182596 7.072179 7.797552 7.783300 8.524157 9.296563
0.260000 8.342942 9.057253 9.674007 9.665431 10.296973 10.777205
0.280000 8.815992 9.530887 10.167683 10.141917 10.766131 11.226882
0.300000 9.305770 9.993800 10.618328 10.616001 11.224150 11.854420
0.340000 12.424942 12.872036 13.337287 13.326424 13.790834 14.118179
0.360000 13.190358 13.612595 14.027983 14.009481 14.380004 14.696768
0.380000 13.810286 14.388339 14.783747 14.771090 15.193039 15.563435
0.420000 15.635713 15.939421 16.261614 16.269119 16.614382 16.927436
0.440000 16.262754 16.499073 16.775629 16.792663 17.076230 17.435005
0.460000 16.515828 16.762818 17.046454 17.067270 17.374822 17.711356
0.500000 16.866197 17.139881 17.460770 17.479412 17.839144 18.227613
0.520000 17.047051 17.349943 17.675743 17.701368 18.078052 18.449536
0.540000 17.231241 17.546849 17.895369 17.915541 18.291519 18.646926
0.580000 17.684278 18.011631 18.406765 18.407098 18.787251 19.129828
0.600000 17.879749 18.263757 18.660320 18.645802 19.021776 19.335256
0.620000 18.074226 18.496390 18.877913 18.869766 19.249911 19.591836
0.660000 18.401382 18.909276 19.276658 19.277892 19.668297 20.045807
0.680000 18.634459 19.111697 19.487827 19.489744 19.882710 20.258094
0.700000 18.827313 19.295040 19.687836 19.692178 20.099161 20.483785
0.740000 19.132064 19.641996 20.101549 20.071854 20.492481 20.887888
0.760000 19.335400 19.831826 20.300323 20.268168 20.691842 21.097516
0.780000 19.529978 20.023447 20.488495 20.461423 20.888074 21.252931
0.820000 19.870405 20.409047 20.840627 20.808655 21.216896 21.556550
0.840000 20.081331 20.613232 21.020667 20.984565 21.373469 21.685098
0.860000 20.270634 20.816583 21.194345 21.167376 21.539880 21.819630
0.900000 20.713152 21.137464 21.511528 21.470192 21.789383 22.064153
0.920000 20.926754 21.340163 21.680267 21.652670 21.963059 22.186557
0.940000 21.231281 21.578750 21.880800 21.854275 22.125612 22.348050
0.980000 21.842718 22.050401 22.241865 22.242560 22.432071 22.634995
1.000000 22.023628 22.247305 22.474087 22.475940 22.690094 22.917042
