depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.060000 4.528274 4.731240 4.928274 4.939822 5.152817 5.393484
0.184000 5.074526 5.387426 5.772926 5.937163 6.463985 7.909174
0.308000 5.592251 6.168647 6.878599 7.006547 7.879201 9.018509
0.432000 6.258565 7.096292 7.975541 8.047911 9.027544 10.069396
0.556000 7.116681 8.180517 9.065896 9.071728 10.012406 10.863390
0.680000 8.162524 9.208299 10.083734 10.039642 10.918910 11.606308
0.700000 8.279741 9.321359 10.203924 10.152225 11.030625 11.701012
0.740000 8.476303 9.524277 10.419198 10.370166 11.223770 11.890646
0.760000 8.588744 9.648669 10.536117 10.468416 11.301799 11.953865
0.780000 8.729647 9.749134 10.630597 10.565314 11.388783 12.018369
0.800000 8.834990 9.862784 10.730423 10.659434 11.487719 12.106773
0.820000 8.896980 9.978162 10.810257 10.749822 11.580876 12.163647
0.860000 9.121882 10.196282 10.990477 10.937694 11.707722 12.271026
0.900000 9.326057 10.409702 11.170695 11.124593 11.871690 12.412466
0.940000 9.706120 10.666408 11.370940 11.329834 12.019781 12.533510
0.960000 9.855833 10.778601 11.478681 11.434603 12.097018 12.623405
1.080000 10.701891 11.708998 12.152911 12.100020 12.576378 13.031534
1.100000 10.852405 11.811372 12.259590 12.211115 12.681561 13.149060
1.140000 11.141988 12.038129 12.476304 12.433861 12.898960 13.335063
1.200000 11.727611 12.374066 12.831074 12.826138 13.310197 13.812270
1.240000 12.053483 12.637599 13.130111 13.127725 13.647666 14.130218
1.260000 12.163834 12.747280 13.259657 13.251649 13.789920 14.283476
1.300000 12.439711 12.963173 13.525933 13.523800 14.080921 14.540282
1.320000 12.583854 13.101444 13.677812 13.662468 14.223447 14.682918
1.380000 13.179693 13.649269 14.357032 14.274773 14.801222 15.116092
1.400000 13.291693 13.828196 14.497583 14.405532 14.926229 15.222621
1.480000 14.058783 14.552754 15.056453 14.991710 15.381450 15.718169
1.500000 14.243426 14.714462 15.169310 15.117394 15.504169 15.806260
1.520000 14.350654 14.830633 15.304484 15.239570 15.617131 15.926831
1.560000 14.577847 15.102737 15.577203 15.521037 15.906077 16.230527
1.700000 16.141883 16.540974 17.000905 17.125575 17.717087 18.690433
1.720000 16.265801 16.662187 17.124685 17.248035 17.839073 18.797894
1.780000 16.556079 17.006010 17.506594 17.612487 18.232449 19.214214
1.820000 16.742703 17.195885 17.717410 17.822459 18.490801 19.373501
1.860000 16.874613 17.385519 17.920188 18.016568 18.686344 19.606082
1.920000 17.057900 17.643510 18.204284 18.297786 19.022693 19.946897
1.980000 17.250819 17.850670 18.465768 18.569931 19.334148 20.202721
2.060000 17.505399 18.188766 18.875934 18.961106 19.799667 20.645420
2.160000 17.834782 18.532124 19.383989 19.426513 20.355071 21.230638
2.260000 18.155382 18.909133 19.839275 19.910626 20.955246 21.849375
2.280000 18.215597 18.985994 19.927936 20.000967 21.051387 21.997541
2.370000 18.551286 19.275569 20.303483 20.385409 21.517875 22.500019
2.460000 18.771490 19.584627 20.721300 20.767136 21.883066 23.085932
2.480000 18.862984 19.659021 20.809950 20.857031 21.992505 23.151709
2.520000 19.016640 19.802507 20.993454 21.026624 22.183600 23.380887
2.580000 19.189435 19.989060 21.264307 21.287799 22.461968 23.705059
2.600000 19.268987 20.071600 21.370842 21.375996 22.540608 23.828124
2.660000 19.490675 20.278068 21.631335 21.634107 22.838148 24.148861
2.700000 19.650433 20.440790 21.828016 21.812225 23.024211 24.297846
2.740000 19.794075 20.589293 22.011760 21.979907 23.232897 24.473794
2.860000 20.158226 21.011677 22.461671 22.443012 23.718202 24.977932
2.880000 20.207811 21.105784 22.559195 22.531045 23.804900 25.045285
2.900000 20.327174 21.181560 22.652507 22.622716 23.879599 25.132922
3.000000 20.728407 21.621937 23.192021 23.098198 24.349876 25.634711
3.100000 21.155306 22.076101 23.709414 23.589166 24.811435 26.170054
3.200000 21.517863 22.607772 24.264431 24.106360 25.354595 26.785029
3.220000 21.616914 22.716341 24.381426 24.206052 25.461686 26.934593
3.300000 21.887842 23.131759 24.735388 24.627315 25.899031 27.437393
3.380000 22.267388 23.490529 25.186101 25.054851 26.350979 28.089172
3.525556 23.035243 24.343037 26.020720 25.901897 27.215763 28.799699
3.671111 23.802868 25.260752 26.888247 26.789870 28.222368 29.833629
3.816667 24.509592 26.104055 27.764250 27.654195 29.147256 30.500207
3.962222 25.354071 26.992835 28.600417 28.536240 30.033201 31.358021
4.107778 26.226706 27.848599 29.472892 29.408734 30.901929 32.296534
4.253333 27.039195 28.789207 30.348118 30.289642 31.746462 32.949695
4.398889 28.016187 29.700192 31.277542 31.179881 32.660880 33.896811
4.544444 28.860886 30.573254 32.153965 32.059939 33.489828 34.850285
4.690000 30.077534 31.583244 33.014873 32.963310 34.335790 35.650120
4.835556 31.130029 32.542030 33.922983 33.854132 35.108545 36.465732
4.981111 32.040483 33.467126 34.832895 34.771628 35.993102 37.186730
5.126667 33.022353 34.434569 35.730300 35.654178 36.848181 37.833463
5.272222 34.117490 35.366771 36.603609 36.530032 37.654651 38.517474
5.417778 35.132870 36.380721 37.511794 37.397253 38.426271 39.160013
5.563333 36.224678 37.376643 38.395464 38.273313 39.181510 39.779660
5.708889 37.267226 38.435433 39.269866 39.137777 39.873280 40.283388
5.854444 38.684869 39.596312 40.090428 40.020286 40.488689 40.800950
6.000000 40.249343 40.576648 40.866878 40.858725 41.133991 41.405430
