depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.020000 0.311135 0.564966 0.871153 0.845345 1.105044 1.285839
0.040000 0.360478 0.621138 0.917061 0.893271 1.148829 1.337832
0.060000 0.404243 0.667531 0.967620 0.944994 1.200317 1.399298
0.080000 0.444373 0.717139 1.029349 1.013770 1.282124 1.515754
0.100000 0.489342 0.771263 1.096372 1.090142 1.381952 1.677974
0.120000 0.532596 0.832595 1.161838 1.167243 1.485484 1.819282
0.140000 0.575316 0.890649 1.241562 1.245145 1.581736 1.986126
0.160000 0.620050 0.952234 1.306884 1.325213 1.676931 2.180535
0.180000 0.677029 0.999658 1.385763 1.407462 1.770148 2.392754
0.200000 0.720863 1.076823 1.459729 1.492113 1.895111 2.576441
0.240000 0.829212 1.226221 1.733253 1.803446 2.395757 3.229226
0.260000 0.870603 1.279950 1.793261 1.884426 2.507986 3.402384
0.280000 0.941400 1.338899 1.858428 1.966296 2.612213 3.571251
0.300000 0.977518 1.418778 1.935251 2.049361 2.694387 3.812069
0.320000 1.031066 1.496749 2.016529 2.139115 2.817747 3.921089
0.360000 1.180743 1.755850 2.442241 2.539743 3.347616 4.539476
0.380000 1.227445 1.823781 2.560936 2.639954 3.489410 4.611555
0.400000 1.268612 1.897416 2.693183 2.740509 3.589207 4.753107
0.420000 1.291606 1.970588 2.793521 2.841941 3.683720 4.866506
0.440000 1.330056 2.056488 2.881777 2.945708 3.805657 4.938451
0.460000 1.376916 2.144175 3.001484 3.054810 3.921512 5.068603
0.480000 1.407694 2.223341 3.125891 3.167678 4.045126 5.205055
0.500000 1.448183 2.276803 3.289050 3.283243 4.150759 5.278668
0.520000 1.532055 2.366010 3.438920 3.400300 4.291506 5.407123
0.540000 1.589558 2.481100 3.564300 3.515369 4.413306 5.494320
0.560000 1.625251 2.556481 3.685576 3.626092 4.530586 5.554701
0.580000 1.695233 2.676325 3.800406 3.738523 4.660266 5.671889
0.600000 1.740403 2.747337 3.911935 3.852678 4.833483 5.851546
0.620000 1.818101 2.842037 4.062118 3.967601 4.973428 5.959470
0.640000 1.868855 2.924865 4.184205 4.082972 5.150779 6.099920
0.660000 1.952731 3.016698 4.297536 4.189370 5.262666 6.238285
0.680000 1.990924 3.130460 4.417367 4.294081 5.392457 6.399743
0.700000 2.055712 3.200644 4.524641 4.389183 5.514420 6.498457
0.720000 2.098631 3.261505 4.601575 4.481757 5.628410 6.630226
0.740000 2.203818 3.341894 4.689006 4.567471 5.712285 6.722926
0.760000 2.279676 3.405297 4.756205 4.651734 5.795593 6.806052
0.780000 2.340316 3.481950 4.835395 4.735665 5.880692 6.880075
0.800000 2.415053 3.548783 4.902429 4.818592 5.957264 6.953723
0.840000 2.687836 3.820397 5.180066 5.111336 6.308429 7.190834
0.860000 2.730133 3.887430 5.272377 5.196100 6.390241 7.289196
0.880000 2.810030 3.981958 5.337206 5.281911 6.494695 7.368469
0.900000 2.895031 4.054274 5.432655 5.369915 6.565749 7.458766
0.920000 3.015434 4.149732 5.526752 5.457954 6.645726 7.566594
0.940000 3.129012 4.220856 5.634761 5.549401 6.745530 7.660203
0.960000 3.234190 4.308388 5.709806 5.643973 6.824528 7.749435
0.980000 3.364780 4.416478 5.787593 5.741850 6.927274 7.837026
1.000000 3.518927 4.527495 5.884889 5.842775 7.025883 7.935015
1.020000 3.666458 4.654685 5.986373 5.942644 7.128548 8.043956
1.040000 3.865018 4.785340 6.086601 6.043804 7.216675 8.140351
1.060000 3.993648 4.937481 6.168911 6.144411 7.319226 8.222680
1.080000 4.129234 5.087225 6.256070 6.247738 7.387598 8.301256
1.100000 4.249716 5.212602 6.350006 6.347173 7.478237 8.378877
1.120000 4.349116 5.331770 6.452887 6.447303 7.589339 8.462352
1.140000 4.478890 5.444887 6.560732 6.545822 7.677455 8.524758
1.160000 4.547807 5.566582 6.657903 6.649379 7.791246 8.591676
1.200000 4.863926 5.951657 6.992028 7.003593 8.117997 8.948899
1.220000 4.930310 6.054242 7.089027 7.097569 8.229611 9.069297
1.240000 5.046820 6.177290 7.164420 7.189287 8.319651 9.156098
1.260000 5.126450 6.269041 7.255041 7.280404 8.399416 9.212239
1.280000 5.175699 6.336097 7.345702 7.372129 8.502521 9.299251
1.300000 5.265538 6.412146 7.437226 7.462892 8.604244 9.373683
1.320000 5.369135 6.476808 7.519577 7.551229 8.686032 9.433319
1.340000 5.463806 6.543074 7.615570 7.638554 8.769703 9.493602
1.360000 5.517467 6.646701 7.686895 7.725026 8.860784 9.561531
1.380000 5.615528 6.756920 7.762518 7.803975 8.944926 9.626213
1.400000 5.651685 6.859304 7.864923 7.883108 9.017302 9.696523
1.420000 5.701814 6.939897 7.925311 7.956616 9.075985 9.767693
1.440000 5.775025 7.047710 8.006011 8.033873 9.126681 9.818214
1.460000 5.836309 7.129167 8.085727 8.103947 9.183198 9.879106
1.480000 5.986348 7.190310 8.164390 8.168940 9.271452 9.907976
1.520000 6.246739 7.430805 8.345606 8.363366 9.446391 10.000514
1.560000 6.561901 7.634999 8.568155 8.570329 9.670855 10.075963
1.580000 6.645061 7.696320 8.632243 8.633584 9.723751 10.114828
1.620000 6.906864 7.913911 8.791495 8.806106 9.843025 10.241200
1.640000 7.000097 7.985305 8.857956 8.867904 9.894536 10.291679
1.680000 7.398982 8.182356 9.043944 9.044423 9.992617 10.376793
1.700000 7.446436 8.246980 9.113123 9.103057 10.032285 10.426897
1.720000 7.544647 8.302924 9.181883 9.160490 10.083356 10.454336
1.740000 7.585231 8.354997 9.236482 9.215754 10.119756 10.489526
1.760000 7.651511 8.423906 9.312600 9.271375 10.152269 10.538251
1.780000 7.734597 8.481278 9.365450 9.328863 10.195163 10.582031
1.820000 7.982728 8.685615 9.554207 9.494231 10.281976 10.657266
1.840000 8.041398 8.741363 9.608645 9.551942 10.322346 10.696289
1.860000 8.103619 8.813155 9.671590 9.607897 10.371915 10.733705
1.880000 8.160978 8.879164 9.729513 9.663971 10.413661 10.772743
1.900000 8.210788 8.936466 9.770789 9.719408 10.445872 10.807931
1.920000 8.307055 9.015906 9.845813 9.776190 10.487978 10.847258
1.940000 8.407318 9.087427 9.909068 9.831215 10.525012 10.877454
1.960000 8.441498 9.170034 9.968321 9.885622 10.563913 10.914336
1.980000 8.542060 9.241172 10.025229 9.938580 10.610659 10.933184
2.000000 8.593348 9.314088 10.096611 9.993019 10.639959 10.963153
2.020000 8.678003 9.383022 10.148029 10.044027 10.685530 10.993830
2.040000 8.769617 9.456737 10.208080 10.096798 10.717524 11.026357
2.060000 8.812073 9.534205 10.282777 10.149701 10.761841 11.077392
2.080000 8.868845 9.589862 10.331922 10.199510 10.793204 11.118632
2.100000 8.901187 9.647999 10.380908 10.249191 10.833553 11.162217
2.120000 8.955571 9.706200 10.432345 10.296878 10.861764 11.216236
2.140000 9.037275 9.756920 10.478175 10.341484 10.892689 11.264292
2.160000 9.123658 9.829964 10.522468 10.390520 10.920348 11.296021
2.180000 9.209249 9.891011 10.559941 10.435557 10.955021 11.323724
2.200000 9.279930 9.953546 10.616112 10.480869 10.979843 11.344229
2.220000 9.345356 9.999144 10.656018 10.524094 11.007597 11.371696
2.240000 9.391286 10.040841 10.695044 10.567052 11.035665 11.403891
2.260000 9.477817 10.107616 10.738939 10.610132 11.061122 11.438816
2.280000 9.527518 10.157722 10.776719 10.652881 11.087991 11.488553
2.320000 9.668722 10.286510 10.858173 10.751901 11.149669 11.561534
2.340000 9.742915 10.349208 10.899118 10.794309 11.181275 11.598320
2.360000 9.787239 10.393952 10.936546 10.833581 11.207699 11.625284
2.380000 9.832277 10.435850 10.972040 10.872345 11.235515 11.648815
2.400000 9.864781 10.473991 11.009820 10.909759 11.260599 11.673937
2.420000 9.906624 10.517100 11.048760 10.947102 11.287621 11.689247
2.440000 9.961786 10.560264 11.086912 10.985323 11.320491 11.717116
2.460000 10.012623 10.607452 11.116612 11.022690 11.353380 11.751244
2.480000 10.059669 10.653090 11.159604 11.060832 11.381596 11.780820
2.500000 10.108486 10.694533 11.191642 11.098290 11.407482 11.810028
2.540000 10.187029 10.800037 11.256156 11.164254 11.462195 11.847004
2.620000 10.353494 10.992021 11.367555 11.296206 11.567263 11.953702
2.640000 10.393189 11.044344 11.398719 11.332957 11.599996 11.987962
2.660000 10.423013 11.078768 11.432402 11.369099 11.635774 12.014623
2.680000 10.471347 11.122429 11.468458 11.404812 11.666965 12.033447
2.700000 10.517643 11.152051 11.497294 11.439798 11.697764 12.051819
2.720000 10.580406 11.200147 11.534485 11.475404 11.740295 12.076215
2.740000 10.606563 11.235330 11.562780 11.510484 11.774879 12.106522
