depth	d18O
0.055	3.16333
0.06	3.38
0.09	3.26
0.105	3.1275
0.12	3.43
0.14	3.26
0.155	3.375
0.17	3.26
0.19	3.4
0.22	3.5
0.255	3.63333
0.305	3.9425
0.32	4.16
0.34	4.35
0.355	4.2
0.405	4.47
0.455	4.21
0.505	4.23
0.705	5.14
0.805	5.04
1.155	5.17
1.255	5.36667
1.355	5.29
1.405	5.205
1.505	5.14
1.555	5.125
1.705	5.235
1.755	5.055
1.805	4.98
1.905	5.45
1.955	5.02
1.995	5.45
