depth	d18O
-0	4.03325344339409
0.05	4.02046231381161
0.1	4.00460337089467
0.15	3.98258618382172
0.2	3.96627452588461
0.25	3.96450431242906
0.3	3.97974113448495
0.35	3.98603226429999
0.4	3.99766191753756
0.45	4.02008588542853
0.5	4.04538442274875
0.55	4.06209541398185
0.6	4.06435311192945
0.65	4.05986022421461
0.7	4.07769085391018
0.75	4.11368449843176
0.8	4.16117476468593
0.85	4.22801899662153
0.9	4.31986499373073
0.95	4.45003573023957
1	4.58588055610018
1.05	4.71704605946777
1.1	4.87727551598439
1.15	5.03235788069913
1.2	5.11691944066539
1.25	5.18442115497136
1.3	5.25353711541604
1.35	5.31184896260253
1.4	5.35725208875309
1.45	5.44588911753647
1.5	5.54163018633121
1.55	5.61843919970454
1.6	5.68720327867099
1.65	5.71690348700945
1.7	5.71775186266291
1.75	5.72413152029765
1.8	5.72753761072475
1.85	5.69229783282621
1.9	5.6371933639589
1.95	5.57613460673179
2	5.55462045121816
2.05	5.56072160904616
2.1	5.56107483212474
2.15	5.56324562083449
2.2	5.56777566696323
2.25	5.56505160232125
2.3	5.55887611732179
2.35	5.53285419809105
2.4	5.49538774459082
2.45	5.4984124147565
2.5	5.50908480297299
2.55	5.50010393194494
2.6	5.47026416772191
2.65	5.44549550396076
2.7	5.41747126036439
2.75	5.38878216842203
2.8	5.34411336168886
2.85	5.30191185733333
2.9	5.28578089884455
2.95	5.28985960277781
3	5.28856702383039
