depth	d18O
-0	3.6492113471771
0.05	3.62930379456373
0.1	3.60609762500543
0.15	3.56983320417093
0.2	3.52415092802881
0.25	3.49675426216645
0.3	3.5062991964416
0.35	3.52142111248139
0.4	3.51271821166107
0.45	3.52267448601811
0.5	3.54631462865012
0.55	3.56321250183018
0.6	3.56083422007913
0.65	3.53716135546829
0.7	3.51738850757877
0.75	3.52781540591028
0.8	3.55746782565813
0.85	3.59576155330419
0.9	3.65698333176006
0.95	3.77297982048011
1	3.85243642646169
1.05	3.8551382766093
1.1	3.85176022161698
1.15	3.97048863536354
1.2	4.10279052653698
1.25	4.18820008773539
1.3	4.30068462473349
1.35	4.39579897328927
1.4	4.42735791279271
1.45	4.48740154507657
1.5	4.65897678223713
1.55	4.84042976554351
1.6	5.02546169525236
1.65	5.21206113352557
1.7	5.32184165198646
1.75	5.39397327820657
1.8	5.48155795817472
1.85	5.52548963640386
1.9	5.52841942938438
1.95	5.46292647034146
2	5.40388285625355
2.05	5.40674344503989
2.1	5.41853309016883
2.15	5.41750229369297
2.2	5.42613550994725
2.25	5.42823455893508
2.3	5.42394092518873
2.35	5.40760405587807
2.4	5.34054774483982
2.45	5.29541792908003
2.5	5.32989178203367
2.55	5.34872140015273
2.6	5.3178766919955
2.65	5.27325189391801
2.7	5.24287338647605
2.75	5.21367143174299
2.8	5.18310793769781
2.85	5.14509081003746
2.9	5.13889402571039
2.95	5.16552606448835
3	5.18047286880599
