depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.055000 1.565486 2.528138 3.587559 3.571133 4.586473 5.521779
0.060000 1.657204 2.613110 3.662775 3.655184 4.661374 5.588512
0.090000 2.177933 3.348802 4.399254 4.403627 5.480361 6.610280
0.105000 2.537253 3.647716 4.680054 4.713023 5.810564 6.965107
0.120000 2.752743 3.893178 5.023312 5.026363 6.154293 7.279356
0.140000 3.108640 4.241850 5.460791 5.476066 6.643904 7.767988
0.155000 3.351637 4.525778 5.826519 5.796220 6.952102 8.063360
0.170000 3.765519 4.865964 6.199889 6.141628 7.297499 8.399256
0.190000 4.317670 5.418573 6.796250 6.686664 7.797878 8.995257
0.220000 5.405598 6.651225 7.748286 7.775781 8.946417 10.096386
0.255000 7.395101 8.170518 9.194460 9.287350 10.451333 11.473989
0.305000 10.909850 11.692845 12.191899 12.136132 12.652516 13.060426
0.320000 11.351218 12.059193 12.508373 12.458954 12.910660 13.306768
0.340000 11.881918 12.395685 12.820402 12.782810 13.200913 13.623064
0.355000 12.115053 12.595739 12.998809 12.970316 13.390411 13.777705
0.405000 12.633111 13.101579 13.471702 13.472890 13.883484 14.274898
0.455000 13.109243 13.525286 13.896058 13.904317 14.293717 14.681645
0.505000 13.581960 13.970232 14.336022 14.351000 14.746332 15.129327
0.605000 14.419315 14.867546 15.277926 15.292135 15.725671 16.184340
0.705000 15.286917 15.779488 16.171211 16.201833 16.631328 17.240961
0.805000 16.014032 16.499766 16.922764 16.954573 17.428591 18.072815
0.921667 16.724141 17.267023 17.827491 17.827709 18.347889 18.984451
1.038333 17.474880 18.130448 18.701250 18.707181 19.297794 19.919718
1.155000 18.186071 18.911829 19.591595 19.564336 20.210556 20.802814
1.255000 18.992720 19.624275 20.353246 20.304588 20.960116 21.586119
1.355000 19.648780 20.349832 21.084840 21.060081 21.763747 22.374950
1.405000 20.044787 20.752271 21.512681 21.476857 22.189524 22.804774
1.505000 20.759934 21.515944 22.239832 22.240049 22.995899 23.625971
1.555000 21.142006 21.894553 22.655733 22.649686 23.435117 24.045343
1.630000 21.633350 22.416521 23.231909 23.223768 24.021016 24.622055
1.705000 22.255714 22.989867 23.797515 23.795448 24.611751 25.228350
1.755000 22.660594 23.401781 24.209958 24.193413 25.032351 25.571723
1.805000 23.037572 23.784042 24.596304 24.592201 25.426483 25.980931
1.905000 23.810705 24.561085 25.381691 25.351534 26.153172 26.671326
1.955000 24.250983 25.002412 25.846910 25.775753 26.534472 27.049882
1.995000 24.655683 25.350665 26.258650 26.158616 26.869022 27.401057
