depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.005000 0.655976 2.149223 3.366990 3.329461 4.611626 5.457407
0.045000 1.029043 2.474774 3.662085 3.630085 4.829983 5.720410
0.085000 1.436306 2.831236 4.000278 3.936418 5.081090 6.027686
0.125000 1.904966 3.161225 4.318616 4.250762 5.335970 6.255359
0.165000 2.339967 3.447768 4.635320 4.562399 5.627724 6.595570
0.205000 2.870201 3.806452 4.913462 4.884599 5.864791 6.908888
0.245000 3.298367 4.186049 5.234252 5.205311 6.119795 7.101743
0.285000 3.724120 4.596886 5.579537 5.539878 6.407222 7.357695
0.305000 3.877587 4.795697 5.741674 5.707843 6.577853 7.623697
0.325000 4.071165 4.978690 5.938320 5.893739 6.750555 7.735248
0.365000 4.502144 5.453055 6.418715 6.366231 7.256100 8.155089
0.405000 4.899141 5.943207 6.927594 6.889713 7.831015 8.595155
0.485000 6.971145 7.896329 8.794818 8.795277 9.740595 10.415881
0.525000 7.656982 8.630813 9.487728 9.452901 10.323686 10.875658
0.565000 8.792289 9.509111 10.273519 10.232556 10.937625 11.560683
0.605000 9.938914 10.603180 11.269065 11.224197 11.811096 12.390778
0.645000 11.186122 11.819750 12.423815 12.393869 12.954684 13.432069
0.685000 12.181553 12.610313 13.192759 13.184469 13.757891 14.104974
0.725000 12.711142 13.149974 13.724406 13.687235 14.199093 14.502887
0.765000 13.116222 13.547111 14.145238 14.065881 14.519535 14.806876
0.805000 13.461666 13.930022 14.444559 14.372456 14.762224 15.022587
0.845000 13.771779 14.283058 14.702073 14.640337 14.984779 15.211430
0.885000 14.297748 14.668674 14.981284 14.945473 15.211413 15.413675
0.925000 14.662637 14.966496 15.203115 15.192629 15.427692 15.637282
0.965000 14.967760 15.203422 15.419462 15.411654 15.621748 15.811792
1.005000 15.156299 15.391425 15.607490 15.604588 15.810503 16.015977
1.045000 15.359593 15.578609 15.798347 15.789734 15.984464 16.200067
1.085000 15.550488 15.769793 15.979783 15.970695 16.168784 16.396983
1.125000 15.732606 15.959552 16.166929 16.162432 16.361998 16.601683
1.165000 15.927371 16.132841 16.345966 16.344702 16.537002 16.816061
1.205000 16.080777 16.319167 16.527813 16.531769 16.720490 16.997880
1.245000 16.288117 16.512949 16.722419 16.728893 16.926815 17.267238
1.285000 16.465827 16.696023 16.900252 16.919091 17.140352 17.490640
1.325000 16.638127 16.877813 17.091070 17.107332 17.332528 17.715617
1.365000 16.819358 17.054970 17.264193 17.289796 17.517574 17.912580
1.405000 16.966851 17.228145 17.444952 17.470833 17.705124 18.115103
1.445000 17.131954 17.386819 17.625306 17.647822 17.886513 18.357293
1.485000 17.302537 17.559336 17.794794 17.825922 18.080987 18.526467
1.525000 17.471314 17.727473 17.965573 17.999653 18.252369 18.715388
1.605000 17.746738 18.021967 18.284923 18.308565 18.580138 19.143611
1.645000 17.900224 18.186537 18.457428 18.481951 18.758937 19.267126
1.685000 18.073102 18.362105 18.643574 18.660748 18.929557 19.454153
1.725000 18.263136 18.535470 18.815385 18.841387 19.129222 19.672658
1.765000 18.439230 18.720124 18.995824 19.024529 19.307560 19.839828
1.805000 18.578714 18.899453 19.180613 19.206219 19.490815 19.996532
1.845000 18.747958 19.092248 19.365847 19.393222 19.686693 20.190725
1.885000 18.943076 19.278803 19.556745 19.580872 19.885759 20.413404
1.925000 19.103996 19.456678 19.745099 19.772729 20.100713 20.614237
1.965000 19.289493 19.632676 19.949590 19.973317 20.292006 20.829606
2.005000 19.496280 19.866274 20.164012 20.192213 20.526299 21.023238
