depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.000000 5.463515 5.813647 6.105156 6.106266 6.390227 6.787946
0.040000 6.680496 7.045058 7.311272 7.302724 7.552321 7.875748
0.090000 7.816655 8.148376 8.430523 8.450109 8.762601 9.162743
0.140000 8.252376 8.609561 8.932556 8.935506 9.256957 9.678139
0.390000 12.532202 12.847226 13.097725 13.110681 13.371558 13.799507
0.440000 13.005801 13.299499 13.572982 13.604176 13.901925 14.450413
0.490000 13.268602 13.620011 13.943615 13.983436 14.370202 14.851266
0.840000 14.487046 15.069964 15.418722 15.406973 15.761105 16.166535
0.890000 14.557699 15.131597 15.475919 15.463792 15.812082 16.224608
1.060000 15.652859 16.071610 16.402275 16.395653 16.724478 17.090059
1.180000 15.999979 16.408998 16.728710 16.722310 17.025794 17.452329
1.260000 16.294165 16.742657 17.076852 17.069615 17.399148 17.808667
1.600000 18.935471 19.322669 19.664339 19.667348 20.011667 20.413167
1.680000 19.462746 20.033388 20.506860 20.512406 20.981664 21.653461
1.720000 19.825796 20.242536 20.550986 20.551481 20.859049 21.287473
1.920000 21.715264 22.135773 22.420901 22.418290 22.712900 23.052155
2.000000 21.621481 22.316971 22.789269 22.787830 23.297624 23.867529
