depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.305000 4.289449 4.705443 5.017760 5.008121 5.308393 5.642183
0.405000 6.011153 6.388162 6.653247 6.657304 6.941775 7.279749
0.405000 6.010036 6.367184 6.636467 6.636749 6.917008 7.231617
0.505000 7.582492 7.870919 8.122674 8.136924 8.397214 8.830576
0.575000 8.192136 8.535879 8.837933 8.846471 9.165124 9.520464
0.605000 8.956495 9.385902 9.693502 9.703048 10.033756 10.459276
0.655000 9.403449 9.741811 10.079977 10.090730 10.431605 10.906186
0.675000 10.693087 11.143955 11.480565 11.485534 11.842025 12.298657
0.705000 11.094939 11.490300 11.878468 11.867421 12.247943 12.571858
0.755000 11.396501 11.902026 12.253602 12.219872 12.548277 12.848562
0.805000 12.057179 12.574306 12.828173 12.812379 13.069549 13.395225
0.855000 13.259493 13.588072 13.894725 13.934931 14.291123 14.810982
0.905000 13.559177 13.892219 14.265172 14.284082 14.690405 15.078166
0.955000 13.057675 13.378211 13.654915 13.689711 13.987973 14.561984
1.005000 13.551541 13.904403 14.262772 14.286461 14.687939 15.088452
1.055000 14.233583 14.741079 15.143137 15.120038 15.484809 15.902038
1.105000 14.457466 15.027548 15.384250 15.366387 15.714319 16.148971
1.155000 14.761774 15.263357 15.597794 15.592250 15.939259 16.357207
1.205000 14.289911 14.846301 15.218552 15.202429 15.563203 15.974820
1.255000 15.007594 15.439255 15.771576 15.768476 16.102371 16.500459
1.305000 15.255935 15.690139 16.023607 16.016747 16.351337 16.752973
1.345000 15.734662 16.180406 16.516043 16.513322 16.853803 17.251609
1.405000 15.375135 15.799726 16.141949 16.133619 16.468059 16.872902
1.465000 16.908137 17.295716 17.624515 17.618146 17.937412 18.316293
1.505000 17.184653 17.578083 17.922109 17.911053 18.213154 18.600504
1.805000 19.522055 19.918266 20.230992 20.231894 20.543110 20.947832
1.825000 19.568302 19.993167 20.327335 20.322222 20.647836 21.064979
1.855000 21.024770 21.453212 21.810523 21.783722 22.097136 22.444325
1.905000 21.749730 22.158589 22.433216 22.430627 22.720207 23.035897
