depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.015000 0.013881 0.083594 0.240107 0.270734 0.442899 0.731935
0.235000 0.484090 0.737399 0.975403 0.988303 1.231120 1.592028
0.465000 2.592568 2.952602 3.267024 3.272949 3.589065 4.012479
0.645000 3.039605 3.453648 3.771906 3.782000 4.118651 4.535234
0.935000 7.861011 8.184021 8.474144 8.493011 8.813913 9.207929
1.095000 10.604766 11.071253 11.426164 11.433485 11.804307 12.272653
1.145000 10.934577 11.386050 11.767221 11.760493 12.147749 12.492939
1.215000 11.256135 11.684016 12.052776 12.029932 12.384351 12.676533
1.255000 11.318364 11.786478 12.156673 12.126168 12.466387 12.739829
1.315000 11.565546 12.074513 12.448525 12.402042 12.705911 13.038193
1.545000 13.755396 14.193836 14.624451 14.625333 15.043470 15.532665
1.625000 13.998598 14.453177 14.881073 14.859305 15.239363 15.679019
1.730000 15.014036 15.533579 15.932974 15.922818 16.304544 16.761142
1.865000 15.125273 15.606340 15.978505 15.971895 16.344583 16.802237
2.015000 15.564282 16.019178 16.343295 16.337717 16.665308 17.044070
2.265000 16.505292 17.022315 17.398483 17.387695 17.770466 18.150760
2.315000 16.779145 17.168055 17.490789 17.486304 17.806985 18.118626
2.405000 17.140988 17.549498 17.892007 17.871690 18.161632 18.552297
2.465000 17.965913 18.345978 18.673934 18.679691 19.000889 19.455507
2.565000 18.083758 18.417889 18.711582 18.715374 19.006313 19.371815
2.785000 19.704921 20.196587 20.559186 20.564089 20.938512 21.465762
2.865000 19.483360 19.906822 20.225339 20.219190 20.521337 20.942266
3.065000 20.727025 21.103250 21.449401 21.440572 21.775491 22.099125
3.145000 21.338357 21.877949 22.240670 22.226322 22.591354 22.972462
3.465000 23.566006 24.052253 24.438078 24.445049 24.849860 25.302647
3.465000 23.470727 23.961265 24.339077 24.342081 24.743944 25.169334
3.705000 25.203530 25.718843 26.071084 26.079453 26.464668 26.947313
3.905000 27.045767 27.454105 27.804051 27.830821 28.223363 28.688176
4.145000 28.882202 29.289784 29.663908 29.650856 29.987767 30.466059
4.145000 29.245278 29.737531 30.082022 30.080126 30.453474 30.817524
4.225000 29.375494 30.019712 30.432571 30.428680 30.843343 31.377666
4.505000 31.711462 32.439532 33.210614 33.141751 33.776683 34.355940
