depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.065000 2.077058 2.460727 2.780695 2.776982 3.087146 3.462139
0.140000 8.056473 8.394990 8.684791 8.693813 8.994831 9.368554
0.185000 12.246323 12.692418 12.916797 12.922326 13.173119 13.547331
0.215000 12.903800 13.228882 13.511042 13.531397 13.821605 14.339489
0.305000 16.482197 16.923721 17.248024 17.255570 17.616349 17.999182
0.350000 17.453100 17.966406 18.317635 18.303437 18.637710 19.068926
0.545000 19.578931 20.009088 20.349568 20.349623 20.690864 21.153942
0.785000 22.010400 22.577571 23.032562 23.035438 23.499763 24.093737
0.965000 27.087323 27.436394 27.738594 27.763871 28.108716 28.535532
