depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.060000 4.249472 4.684528 5.004498 4.994105 5.298510 5.643537
0.500000 5.511163 5.861679 6.136961 6.134034 6.407177 6.787578
0.660000 11.551308 12.037666 12.399370 12.359634 12.663485 12.988811
0.820000 12.994801 13.311673 13.591742 13.624440 13.937939 14.468558
1.000000 13.600900 13.971111 14.337163 14.354248 14.748071 15.155960
1.500000 15.414648 15.845463 16.194494 16.188663 16.530913 16.941328
2.000000 17.520811 17.972488 18.270133 18.258873 18.550694 18.855021
2.500000 20.103571 20.492321 20.797271 20.813231 21.146241 21.617284
3.000000 22.104338 22.450507 22.734695 22.736720 23.015382 23.450341
3.500000 24.456698 24.886060 25.197058 25.182905 25.490329 25.769275
4.000000 26.641246 27.090692 27.343195 27.343949 27.604081 28.013743
4.500000 29.592269 30.019107 30.288338 30.296434 30.611373 30.887570
5.000000 32.841181 33.384936 33.774601 33.741696 34.087937 34.448963
5.500000 34.775866 35.244946 35.573208 35.572851 35.909204 36.316365
6.000000 40.030064 40.596193 40.965527 40.939270 41.290504 41.672378
