depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.060000 1.979755 2.356309 2.660935 2.660555 2.967261 3.326008
0.090000 3.052856 3.431155 3.741910 3.749224 4.070317 4.476511
0.170000 8.584567 8.996590 9.311442 9.314584 9.639114 10.075186
0.210000 10.417288 10.822607 11.198496 11.205871 11.580955 12.057719
0.250000 12.995013 13.314252 13.603657 13.634603 13.943489 14.508294
0.290000 13.469594 13.812154 14.166869 14.199352 14.608182 15.051164
0.490000 17.244904 17.683707 18.027215 18.013258 18.346488 18.690457
0.610000 18.973756 19.363322 19.691350 19.692972 20.020443 20.417438
0.730000 20.665451 21.071517 21.427645 21.423162 21.777089 22.135637
0.850000 24.121676 24.554101 24.918564 24.907319 25.256542 25.619694
