depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.060000 0.674156 0.950258 1.208848 1.222830 1.491701 1.870445
0.800000 4.271607 4.682456 4.999793 4.992378 5.291983 5.658302
1.400000 6.440510 6.791587 7.070972 7.060212 7.322861 7.618992
2.000000 7.788900 8.102839 8.382306 8.401497 8.702018 9.113546
2.750000 9.112333 9.527520 9.838641 9.850076 10.168505 10.642236
3.400000 9.507736 9.894590 10.255926 10.262448 10.622516 11.070450
4.000000 10.025216 10.445306 10.793422 10.795453 11.132025 11.620963
4.400000 10.480730 10.963185 11.339894 11.343485 11.728962 12.206574
5.000000 11.113775 11.540667 11.965372 11.942709 12.343710 12.645198
5.100000 10.822214 11.301196 11.664482 11.666190 12.052642 12.430203
5.400000 11.214602 11.632364 12.030201 12.002833 12.365371 12.661082
6.550000 11.421994 11.920758 12.291662 12.251963 12.577720 12.887094
7.100000 13.018283 13.338071 13.630306 13.667525 13.985073 14.579237
7.500000 13.731792 14.144552 14.531829 14.534842 14.919268 15.353877
8.450000 14.847692 15.342582 15.699968 15.687948 16.040348 16.468549
