depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.030000 2.981478 3.392671 3.703694 3.709589 4.027763 4.476359
0.100000 3.171474 3.589046 3.928748 3.932709 4.277736 4.711205
0.200000 7.747549 8.094090 8.410595 8.430103 8.765482 9.212421
0.370000 13.843810 14.308207 14.761760 14.747205 15.158341 15.618598
0.670000 18.734130 19.128326 19.497150 19.500814 19.862888 20.338964
0.930000 22.401885 22.777450 23.088546 23.091950 23.414979 23.753880
1.200000 27.244840 27.552391 27.815870 27.847129 28.168592 28.533547
1.430000 30.659052 31.064148 31.342604 31.388320 31.699549 32.446360
1.600000 32.621455 33.270329 33.665184 33.620814 33.982387 34.304909
1.770000 35.592077 36.096523 36.451321 36.485124 36.873901 37.523076
1.900000 36.893170 37.565040 38.136925 38.115500 38.688711 39.124472
