depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.100000 3.254558 3.668060 4.019580 4.019132 4.371552 4.783306
0.180000 6.631970 6.992240 7.266745 7.254039 7.507869 7.827980
0.260000 9.950707 10.381402 10.726176 10.730822 11.067337 11.544507
0.300000 10.858368 11.307923 11.664667 11.665525 12.039973 12.423316
0.340000 12.726029 13.023404 13.288626 13.305294 13.574696 14.023067
0.380000 13.703721 14.113683 14.491202 14.493875 14.875182 15.272884
0.420000 14.765669 15.282219 15.618877 15.613305 15.959433 16.361014
0.740000 20.100942 20.518373 20.844104 20.857242 21.213317 21.687942
0.900000 20.246667 20.631103 20.949221 20.963661 21.302442 21.732039
0.980000 21.301129 21.762810 22.081047 22.063009 22.355291 22.741748
