depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.000000 0.057234 0.240826 0.486169 0.490228 0.724416 1.004317
0.040000 0.155878 0.342345 0.590903 0.600459 0.862605 1.134103
0.120000 0.319063 0.520191 0.781303 0.812212 1.106651 1.505752
0.200000 0.447128 0.698379 0.966393 1.026274 1.355138 2.010955
0.300000 0.640618 0.899935 1.205293 1.291252 1.654549 2.459844
0.400000 0.841610 1.106018 1.446082 1.549247 1.976044 2.868720
0.500000 1.035037 1.322037 1.689941 1.811974 2.346315 3.259708
0.600000 1.200166 1.524992 1.936676 2.075357 2.640330 3.644856
0.733333 1.439583 1.787752 2.250826 2.402557 3.097753 4.019683
0.866667 1.688406 2.053641 2.587694 2.736198 3.495378 4.468374
1.000000 1.893673 2.325055 2.911767 3.066215 3.890451 4.891482
1.100000 2.068450 2.529429 3.173849 3.320364 4.197577 5.136235
1.200000 2.324864 2.750890 3.422672 3.577551 4.501264 5.458537
1.300000 2.533466 2.987681 3.706902 3.824117 4.709414 5.712535
1.400000 2.720833 3.221488 3.968284 4.080209 4.994770 5.928429
1.500000 2.927156 3.433230 4.257006 4.341609 5.263651 6.185882
1.600000 3.111332 3.662644 4.567130 4.612462 5.562649 6.436239
1.700000 3.296025 3.890956 4.860101 4.881631 5.830885 6.619503
1.800000 3.531965 4.164498 5.157880 5.145907 6.083922 6.861175
1.900000 3.761620 4.431871 5.433389 5.416837 6.374226 7.065349
2.000000 4.046587 4.713977 5.729992 5.687732 6.633154 7.285008
2.100000 4.274279 5.008076 6.013658 5.962375 6.856802 7.509124
2.200000 4.488664 5.291841 6.292230 6.230070 7.092838 7.723208
2.300000 4.755267 5.603657 6.585986 6.507313 7.367062 7.985351
2.400000 5.010240 5.887958 6.867195 6.780406 7.592306 8.252933
2.500000 5.274295 6.231158 7.166819 7.070873 7.830760 8.451970
2.600000 5.493586 6.569143 7.497016 7.371923 8.110803 8.723682
