depth	d18O
0.055	2.69333
0.06	2.91
0.09	2.79
0.105	2.6575
0.12	2.96
0.14	2.79
0.155	2.905
0.17	2.79
0.19	2.93
0.22	3.03
0.255	3.16333
0.305	3.4725
0.32	3.69
0.34	3.88
0.355	3.73
0.405	4
0.455	3.74
0.505	3.76
0.705	4.67
0.805	4.57
1.155	4.7
1.255	4.89667
1.355	4.82
1.405	4.735
1.505	4.67
1.555	4.655
1.705	4.765
1.755	4.585
1.805	4.51
1.905	4.98
1.955	4.55
1.995	4.98
