depth	d18O
0	3.039
0.05	2.931
0.1	3.004
0.15	3.161
0.2	3.553
0.25	3.536
0.35	4.072
0.4	4.067
0.45	4.005
0.55	3.006
0.7	5.053
0.75	4.923
0.8	4.763
0.85	3.87
0.9	4.65
1	4.764
1.05	4.764
1.1	4.766
1.15	4.83
1.2	4.619
1.25	4.771
1.3	4.498
1.35	4.682
1.4	4.395
1.45	4.442
1.5	4.571
1.55	4.437
1.6	4.449
1.65	4.371
1.7	4.319
1.75	4.296
1.8	4.337
1.9	4.33
1.95	4.444
2	4.411
