depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.000000 0.188465 0.590854 1.043291 1.019211 1.400526 1.753056
0.060000 1.251437 1.484594 1.729481 1.742086 1.980715 2.315284
0.100000 1.660186 2.020140 2.450931 2.614104 3.227054 4.481949
0.200000 3.001853 4.199451 5.489775 5.341089 6.410502 6.877276
0.280000 6.823759 7.095985 7.317173 7.302223 7.509947 7.694012
0.300000 7.081075 7.368750 7.589663 7.611271 7.860553 8.232881
0.400000 7.912086 8.243010 8.639516 8.653645 9.056422 9.468778
0.500000 8.875119 9.318041 9.711922 9.678660 10.037487 10.337203
0.535000 9.546150 9.820027 10.155901 10.133101 10.422143 10.676360
0.600000 10.090616 10.501390 10.896424 10.869015 11.212605 11.558820
0.700000 11.575937 11.862297 12.129521 12.125547 12.402278 12.586864
0.710000 11.688305 11.983265 12.242956 12.238664 12.509893 12.695818
0.800000 12.359084 12.625917 12.901155 12.899732 13.168597 13.397251
0.900000 13.159697 13.380846 13.623008 13.624920 13.865579 14.103003
0.980000 13.837220 14.023402 14.204275 14.213844 14.406172 14.618781
1.000000 14.007262 14.178810 14.368456 14.369429 14.565945 14.766014
1.010000 14.081843 14.261347 14.455549 14.455536 14.650048 14.846928
1.080000 14.560164 14.774389 15.001541 15.003330 15.219470 15.477807
1.100000 14.770252 15.063273 15.352843 15.441872 15.859221 16.573558
1.180000 16.972276 17.408861 17.892676 17.850982 18.290574 18.535704
1.200000 17.169478 17.579007 18.063694 18.025573 18.464444 18.694766
1.300000 17.597346 18.067404 18.508405 18.492111 18.914637 19.265393
1.400000 18.216640 18.516087 18.946480 18.954476 19.372437 19.761478
1.460000 18.614940 18.909836 19.308808 19.316174 19.737786 20.119299
1.500000 18.972280 19.350303 19.777430 19.854942 20.321850 21.403121
1.600000 19.850747 20.399992 21.306855 21.677504 23.101449 25.468390
1.700000 21.100163 22.240267 24.328011 24.313200 26.326390 27.914787
1.800000 23.069892 25.489381 27.542452 27.138264 28.710680 29.459034
1.900000 27.989786 29.139009 29.717811 29.605464 30.086319 30.405740
1.935000 29.878622 30.067592 30.294789 30.306424 30.558123 30.762446
2.000000 30.385280 30.701198 31.073287 31.203494 31.652526 32.847191
2.100000 31.104425 31.532170 32.253943 32.530042 33.638779 35.184616
2.200000 31.904998 32.487662 33.623157 33.839948 35.102001 37.120333
2.300000 32.733099 33.509675 35.009431 35.114682 36.622022 38.692956
2.400000 33.564544 34.551170 36.117156 36.305592 38.053630 40.393957
2.500000 34.396421 35.643226 37.332555 37.516768 39.362408 41.454510
2.600000 35.170194 36.854604 38.511441 38.678722 40.652304 42.643666
2.700000 36.278114 37.920334 39.746327 39.905058 42.107891 44.195263
2.800000 37.290011 38.895440 40.839818 41.076142 43.442867 45.621489
2.900000 38.300058 39.820128 42.041699 42.205146 44.503201 47.480043
3.000000 39.137788 40.809723 43.156570 43.297225 45.754252 48.669772
3.100000 39.966584 41.824849 44.305082 44.455271 46.968128 50.495184
3.200000 40.949635 42.875300 45.486051 45.768412 48.546800 52.249029
3.300000 41.988166 44.053148 46.631666 47.099027 50.342616 54.214864
