depth	d18O
-0	3.19675779572748
0.05	3.18963261597898
0.1	3.18093471334632
0.15	3.16849207504155
0.2	3.15763194258486
0.25	3.15403364553293
0.3	3.16043381048843
0.35	3.16429114057577
0.4	3.17006160376891
0.45	3.18175051799974
0.5	3.19795027352835
0.55	3.2182576981466
0.6	3.22727754975086
0.65	3.21265437996449
0.7	3.20200099437981
0.75	3.2432545296086
0.8	3.27405873105191
0.85	3.28215413211335
0.9	3.36053077301438
0.95	3.44356857892172
1	3.56074297900223
1.05	3.74215351453445
1.1	3.95910819686736
1.15	4.14668764288124
1.2	4.24516889637944
1.25	4.30825534452638
1.3	4.35771556044326
1.35	4.44309965555343
1.4	4.51552340296778
1.45	4.61967482945287
1.5	4.75269285448758
1.55	4.85818794850699
1.6	4.95114537375274
1.65	4.99794053882716
1.7	5.02115116569613
1.75	5.07762985526185
1.8	5.13669422965919
1.85	5.10550906030949
1.9	5.05277318782112
1.95	4.99989808892864
2	4.9677856088826
2.05	4.97288787334221
2.1	4.98385928426811
2.15	4.96937359551581
2.2	4.95769037992978
2.25	4.95690601788578
2.3	4.95323642966641
2.35	4.92999300749957
2.4	4.89487981375837
2.45	4.88368785242558
2.5	4.88211597080139
2.55	4.87200784609163
2.6	4.8509238449621
2.65	4.82894590121186
2.7	4.80783026664767
2.75	4.79162657936525
2.8	4.76592142771207
2.85	4.71558238049466
2.9	4.66975359127739
2.95	4.65627944815966
3	4.66873637024674
