depth	d18O
0.005	3.26
0.005	3.19
0.045	3.19
0.045	3.45
0.085	3.01
0.085	3.08
0.125	2.99
0.125	3.26
0.165	2.8
0.165	3.4
0.205	3.01
0.205	3.15
0.245	3.65
0.245	4.33
0.285	3.31
0.285	3.15
0.325	4.14
0.325	3.42
0.365	5.01
0.365	4.95
0.405	5.31
0.405	5.2
0.445	5.15
0.445	5.04
0.485	5.09
0.485	4.99
0.485	4.42
