depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.105000 3.821903 4.228546 4.557540 4.551829 4.872789 5.254773
0.155000 6.123302 6.472831 6.743418 6.743452 7.027502 7.321618
0.205000 8.494873 8.867830 9.198646 9.194265 9.489033 9.958344
0.255000 10.495232 10.953141 11.327042 11.326404 11.701387 12.165745
0.305000 12.439301 12.781378 13.018994 13.027962 13.280868 13.659002
0.355000 13.236814 13.557092 13.864574 13.903451 14.260739 14.781734
0.405000 13.518283 13.888940 14.261290 14.279812 14.684791 15.110659
0.455000 14.254317 14.817376 15.192551 15.174104 15.539814 15.947391
0.555000 16.908642 17.285245 17.593138 17.590530 17.901993 18.236440
0.605000 17.671650 18.084264 18.364579 18.354422 18.621052 18.966115
0.705000 19.186993 19.577364 19.899174 19.894339 20.211581 20.579251
0.755000 19.665933 20.076625 20.398177 20.395006 20.710789 21.131142
0.805000 20.402980 20.783418 21.105432 21.115569 21.463864 21.861425
