depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.305000 4.099036 4.521695 4.854604 4.844218 5.170966 5.498209
0.405000 5.674768 6.022931 6.297385 6.299874 6.582653 6.947120
0.505000 7.738828 8.044954 8.311747 8.331399 8.618733 9.030895
0.605000 10.980192 11.410232 11.781007 11.780161 12.161137 12.515026
0.755000 12.636937 12.916848 13.181006 13.195150 13.462308 13.888952
0.905000 13.463034 13.799432 14.145473 14.175864 14.574681 14.996158
1.005000 14.458185 15.061723 15.425532 15.413355 15.773243 16.235807
2.005000 18.596449 18.943132 19.258197 19.271239 19.596236 20.024114
