depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.305000 4.271776 4.699170 5.019969 5.006378 5.304183 5.634132
0.405000 6.046271 6.384236 6.652936 6.652725 6.932502 7.238274
0.405000 6.023254 6.369619 6.633669 6.638468 6.920060 7.230165
0.505000 7.573148 7.866936 8.122371 8.138143 8.397813 8.811178
0.575000 8.185157 8.532825 8.834572 8.841933 9.152597 9.508331
0.605000 9.001476 9.388164 9.693480 9.704003 10.034819 10.451220
0.655000 9.371531 9.730408 10.072221 10.081059 10.419542 10.898331
0.675000 10.647144 11.138177 11.477909 11.484419 11.857063 12.319704
0.705000 11.093268 11.483547 11.877783 11.864366 12.253901 12.557406
0.755000 11.425697 11.906042 12.256646 12.226518 12.547881 12.830306
0.805000 12.077363 12.569641 12.824628 12.814838 13.066403 13.422110
0.855000 13.239849 13.582569 13.898538 13.932568 14.295066 14.794112
0.905000 13.511845 13.884330 14.263181 14.279641 14.691930 15.088555
0.955000 13.064299 13.372506 13.659471 13.694495 13.996808 14.596260
1.005000 13.542509 13.890443 14.266890 14.287039 14.689473 15.094532
1.055000 14.231227 14.733224 15.137018 15.116375 15.479785 15.920672
1.105000 14.473351 15.025103 15.372249 15.364078 15.719132 16.134013
1.155000 14.804757 15.255859 15.596263 15.590498 15.938907 16.326272
1.205000 14.282967 14.820100 15.210303 15.189184 15.559016 15.972934
1.255000 14.962419 15.425600 15.763789 15.758773 16.094170 16.521365
1.305000 15.263251 15.676768 16.020439 16.013898 16.349205 16.737155
1.345000 15.715816 16.170188 16.509016 16.506917 16.848489 17.258630
1.405000 15.372020 15.804887 16.132995 16.133342 16.466021 16.854033
1.465000 16.885502 17.293079 17.618076 17.613934 17.944563 18.317381
1.505000 17.195942 17.587137 17.926259 17.909820 18.207341 18.599923
1.805000 19.505497 19.912458 20.239544 20.233602 20.541733 20.961602
1.825000 19.592625 20.007328 20.330946 20.334543 20.660641 21.097429
1.855000 21.037265 21.457309 21.804631 21.781755 22.098369 22.418767
1.905000 21.775176 22.170191 22.436329 22.437104 22.720449 23.048393
