depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.100000 3.499047 3.779222 4.099524 4.096698 4.387438 4.750656
0.180000 6.793173 7.031697 7.260418 7.245363 7.458159 7.639518
0.260000 10.195895 10.446463 10.705220 10.702371 10.963845 11.160937
0.300000 11.234558 11.491610 11.777495 11.777239 12.063434 12.337991
0.340000 12.837248 13.074768 13.281313 13.281241 13.507714 13.722763
0.380000 14.017909 14.250266 14.522589 14.522969 14.801401 15.037965
0.420000 15.028477 15.256380 15.508305 15.522866 15.796101 16.057475
0.526667 16.218937 16.746851 17.241127 17.246868 17.737610 18.391431
0.633333 17.800111 18.296421 18.724687 18.740167 19.178843 19.799099
0.740000 19.561922 19.880830 20.217231 20.193795 20.498928 20.746628
0.820000 20.160550 20.469342 20.760750 20.754322 21.044739 21.293110
0.900000 20.839420 21.056346 21.287610 21.294825 21.550810 21.763777
0.980000 21.795673 21.997450 22.201886 22.209637 22.417298 22.713649
