depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.055000 2.168194 2.434003 2.675981 2.695921 2.976425 3.277506
0.105000 3.382758 3.640944 3.927394 3.938042 4.220943 4.552148
0.180000 4.375038 4.859569 5.892173 5.856988 6.857115 7.278916
0.255000 7.407788 7.587279 7.806121 7.806581 8.021689 8.233102
0.355000 10.973211 11.294216 11.560585 11.576643 11.886704 12.186995
0.496667 11.810565 12.190109 12.557212 12.582669 12.986376 13.445630
0.638333 12.656903 13.017625 13.440536 13.466316 13.936292 14.416781
0.780000 13.473160 13.870189 14.326798 14.327554 14.793151 15.292065
0.921667 14.336174 14.727813 15.150398 15.165027 15.618845 16.055300
1.063333 15.226999 15.616334 16.012731 16.022115 16.433720 16.816034
1.205000 16.240307 16.580811 16.903660 16.902022 17.244811 17.550112
1.280000 16.823382 17.126578 17.471306 17.472900 17.811948 18.111268
1.355000 17.391494 17.695794 18.047816 18.048026 18.380469 18.683914
1.471667 18.079393 18.411192 18.749418 18.746963 19.082230 19.411095
1.588333 18.806375 19.129393 19.414200 19.418351 19.726159 19.992587
1.705000 19.682175 19.923487 20.121176 20.118244 20.322914 20.518798
1.740000 19.986747 20.205927 20.412018 20.416625 20.625745 20.891800
