depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.050000 0.715926 0.953438 1.166291 1.149131 1.336666 1.529352
0.150000 1.107961 1.317221 1.501103 1.505731 1.688347 1.903938
0.250000 1.476763 1.642843 1.833752 1.841619 2.035213 2.237655
0.366667 1.794363 1.980148 2.202137 2.209101 2.447152 2.690225
0.483333 2.121857 2.354922 2.594240 2.592771 2.826403 3.077308
0.600000 2.557166 2.796057 3.021902 3.033871 3.265520 3.557103
0.725000 2.977373 3.246384 3.627346 3.707924 4.155612 4.817568
0.850000 3.403913 3.815955 4.455929 4.449513 5.077159 5.513363
0.975000 4.002468 4.716906 5.288436 5.207696 5.681386 5.932690
1.100000 5.479819 5.683069 5.928406 5.919881 6.145075 6.354288
1.225000 5.849194 6.120229 6.394572 6.403421 6.679731 6.985704
1.350000 6.213481 6.528557 6.833255 6.835542 7.153208 7.450498
1.475000 6.660401 6.986832 7.267268 7.259962 7.536935 7.799389
1.600000 7.350063 7.527510 7.734473 7.741029 7.943601 8.160195
1.725000 7.807124 8.107855 8.438459 8.456203 8.825744 9.175103
1.850000 8.612751 8.964726 9.229052 9.224033 9.484458 9.780551
1.990909 9.209488 9.607323 10.012353 10.163908 10.742070 11.983055
2.131818 9.736627 10.237279 10.975973 11.150476 12.072975 13.250976
2.272727 10.291050 10.941795 12.066501 12.126819 13.281554 14.576547
2.413636 10.825463 11.819092 13.034415 13.106113 14.301861 15.813342
2.554545 11.552802 12.707839 14.053215 14.046033 15.361672 16.562398
2.695455 12.505870 13.746186 15.021852 15.041018 16.434013 17.617304
2.836364 13.546506 14.755848 16.065644 16.050660 17.406760 18.321595
2.977273 14.521068 15.845069 17.119235 17.020662 18.234150 18.844779
3.118182 15.876948 16.928060 18.150099 17.975660 18.907641 19.372589
3.259091 17.178080 18.295574 19.019454 18.888559 19.453767 19.809901
3.400000 19.139412 19.411070 19.686622 19.683444 19.952436 20.218581
3.544118 19.491497 19.830500 20.154422 20.161281 20.471180 20.901893
3.688235 19.807182 20.188679 20.551133 20.572915 20.971083 21.420139
3.832353 20.145643 20.552378 20.954099 20.977551 21.416934 21.893029
3.976471 20.540284 20.913102 21.327188 21.365483 21.852134 22.355556
4.120588 20.916031 21.282220 21.742945 21.761962 22.253274 22.806066
4.264706 21.266470 21.649830 22.126288 22.148690 22.639406 23.202290
4.408824 21.600128 22.037945 22.532300 22.544538 23.048126 23.601932
4.552941 21.969451 22.439338 22.937240 22.936743 23.457214 23.907042
4.697059 22.364846 22.827712 23.349603 23.326335 23.824003 24.258248
4.841176 22.702028 23.202937 23.735918 23.708179 24.207175 24.603344
4.985294 23.119913 23.609022 24.123171 24.099541 24.583179 24.969391
5.129412 23.509723 24.025444 24.522800 24.491913 24.936253 25.344589
5.273529 23.883724 24.447940 24.889356 24.877991 25.310941 25.671921
5.417647 24.314886 24.870301 25.291375 25.262698 25.670338 25.979655
5.561765 24.847822 25.287816 25.680393 25.653743 26.026878 26.311311
5.705882 25.401424 25.728587 26.069952 26.053348 26.376260 26.644889
5.850000 25.960803 26.170055 26.458815 26.459218 26.744077 26.933858
5.990476 26.276645 26.549814 26.863594 26.882261 27.212892 27.578811
6.130952 26.561194 26.921063 27.270458 27.306685 27.702693 28.186674
6.271429 26.899232 27.279084 27.706308 27.750675 28.234722 28.781681
6.411905 27.241168 27.647914 28.111016 28.169625 28.696758 29.290734
6.552381 27.583980 28.037973 28.539725 28.597670 29.178037 29.799140
6.692857 27.942434 28.454195 28.972277 29.018640 29.627227 30.272469
6.833333 28.270131 28.832003 29.404143 29.442427 30.077489 30.741901
6.973810 28.702935 29.267283 29.827589 29.865795 30.507964 31.239329
7.114286 29.080373 29.660702 30.269671 30.304241 31.000766 31.626466
7.254762 29.471875 30.073876 30.729162 30.735828 31.415058 32.023478
7.395238 29.891301 30.507080 31.145425 31.164692 31.841171 32.558364
7.535714 30.356929 30.937524 31.572154 31.591752 32.260103 32.926006
7.676190 30.703003 31.332341 31.981840 32.002701 32.679953 33.305552
7.816667 31.197287 31.769496 32.422347 32.429115 33.094830 33.721813
7.957143 31.608034 32.201463 32.853624 32.850949 33.507613 34.091652
8.097619 32.064279 32.622551 33.267657 33.261813 33.884783 34.479779
8.238095 32.479609 33.067003 33.693655 33.678434 34.269424 34.803304
8.378571 32.937336 33.543408 34.139830 34.101477 34.642519 35.175812
8.519048 33.404590 34.024547 34.568278 34.540645 35.045325 35.513280
8.659524 33.996804 34.560054 35.009976 35.000736 35.462483 35.861315
8.800000 34.633565 35.067419 35.471409 35.479050 35.906491 36.320413
