depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.030000 6.098317 6.316541 6.539663 6.537244 6.755144 6.973933
0.170000 7.610340 7.860281 8.079912 8.078076 8.297550 8.519557
0.270000 8.088145 8.399192 8.755639 8.774669 9.141512 9.575134
0.370000 8.564975 8.957335 9.407797 9.484858 9.985885 10.780778
0.470000 9.684889 10.435955 11.728379 11.819624 13.229062 14.213717
0.570000 14.198089 14.515377 14.916178 14.885990 15.214251 15.576627
0.685000 15.744595 16.397530 16.864877 16.838899 17.308980 17.700399
0.800000 17.711503 18.039417 18.274608 18.255016 18.479609 18.697567
0.930000 18.771151 18.988555 19.233679 19.242195 19.476934 19.843900
1.065000 20.041146 20.566752 21.251415 21.296086 22.048910 22.698908
1.200000 23.012946 23.248074 23.514714 23.507096 23.742183 23.961052
1.300000 23.849683 24.341923 24.634887 24.630791 24.957909 25.305622
1.400000 25.359903 25.592649 25.800919 25.808255 26.012899 26.294133
1.490000 26.323843 26.888831 27.863549 27.924249 29.018005 29.512206
1.580000 29.401800 29.725749 30.009450 29.998377 30.262113 30.549323
1.700000 30.631980 31.015395 31.397240 31.411182 31.787892 32.244189
1.820000 32.106565 32.441277 32.872192 32.840278 33.195211 33.529873
