depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.060000 2.219803 2.473600 2.696302 2.698035 2.935101 3.174403
0.090000 3.297954 3.493862 3.744553 3.749767 4.001439 4.284285
0.170000 8.788063 9.090470 9.354688 9.351768 9.606683 9.903753
0.210000 10.627321 10.899953 11.202802 11.223021 11.554901 11.901095
0.250000 12.976771 13.218878 13.434015 13.434011 13.646762 13.865546
0.290000 13.799430 13.993983 14.239119 14.259818 14.539670 14.794517
0.390000 15.356237 15.681405 16.099460 16.142855 16.623754 17.054621
0.490000 17.453549 17.711598 17.984847 17.973886 18.217535 18.468814
0.610000 19.202783 19.453825 19.708323 19.710191 19.980311 20.220185
0.730000 21.103822 21.398959 21.663178 21.649200 21.898896 22.099743
0.850000 24.252150 24.541771 24.802119 24.793032 25.043774 25.338493
