depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.000000 5.818112 6.039665 6.311568 6.318961 6.598894 6.851051
0.040000 6.794599 7.056260 7.317259 7.295177 7.526280 7.717066
0.090000 7.904346 8.109689 8.329646 8.322056 8.524416 8.728926
0.140000 8.493578 8.678021 8.896486 8.904631 9.132432 9.360051
0.265000 9.400379 9.975463 11.113412 11.060862 12.127174 12.604781
0.390000 12.765969 12.917782 13.111106 13.093813 13.262296 13.404261
0.440000 13.182408 13.326358 13.471917 13.471482 13.609766 13.754334
0.490000 13.457802 13.594459 13.744329 13.748606 13.901631 14.074696
0.606667 13.908505 14.080444 14.279415 14.280286 14.480002 14.644637
0.723333 14.437500 14.621161 14.817774 14.816867 15.010938 15.182195
0.840000 15.016394 15.178709 15.340551 15.332918 15.484666 15.609197
0.890000 15.274517 15.421859 15.572735 15.567699 15.712918 15.858828
0.975000 15.654923 15.800799 15.965136 15.962019 16.117899 16.270675
1.060000 16.055027 16.190008 16.343677 16.346800 16.501970 16.662307
1.180000 16.543998 16.689439 16.857104 16.851030 17.006962 17.173978
1.260000 16.924986 17.074851 17.251769 17.252657 17.422061 17.621772
1.373333 17.421915 17.684604 17.934262 17.972197 18.249442 18.789578
1.486667 18.063320 18.410515 18.753566 18.770832 19.156463 19.536053
1.600000 19.167521 19.404215 19.648357 19.649183 19.899953 20.151664
1.720000 20.126271 20.338304 20.561221 20.568151 20.786651 21.065826
1.820000 20.786138 21.137078 21.459139 21.476440 21.844106 22.153919
1.920000 21.909474 22.120457 22.316756 22.324517 22.532685 22.754068
2.000000 22.404214 22.640459 22.865193 22.888084 23.144462 23.531660
