depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.060000 0.332385 0.529465 0.733485 0.741438 0.947452 1.225538
0.188000 0.879018 1.260422 2.089396 2.065544 2.817473 3.309995
0.316000 1.785169 2.613653 3.470840 3.475014 4.381529 5.072802
0.444000 3.328849 4.033031 4.889280 4.905348 5.768923 6.697263
0.572000 5.132455 5.457251 6.219950 6.291602 7.175709 7.533619
0.700000 7.209491 7.445713 7.636123 7.630736 7.817344 7.979842
0.830000 7.487748 7.718253 7.913821 7.908244 8.098621 8.303481
0.960000 7.727950 7.948491 8.150036 8.150711 8.356221 8.563122
1.090000 7.993714 8.167587 8.375263 8.377661 8.583811 8.783339
1.220000 8.213002 8.403889 8.609672 8.607681 8.810546 9.008076
1.350000 8.446660 8.641145 8.841751 8.839951 9.044091 9.214862
1.480000 8.695460 8.904974 9.111925 9.111090 9.319564 9.532159
1.610000 8.930370 9.168346 9.384596 9.385756 9.610154 9.803107
1.740000 9.210202 9.441782 9.673142 9.669322 9.894541 10.135766
1.870000 9.491525 9.709127 9.942543 9.939137 10.162487 10.387193
2.000000 9.740477 9.991916 10.215192 10.207089 10.407853 10.644425
2.145455 9.971286 10.242496 10.482715 10.472176 10.697549 10.950818
2.290909 10.223715 10.501480 10.744681 10.728795 10.972116 11.190958
2.436364 10.473899 10.756382 10.993571 10.986473 11.224390 11.465332
2.581818 10.764139 11.016080 11.251419 11.248777 11.485682 11.701935
2.727273 11.035654 11.283129 11.520181 11.509908 11.741950 11.971481
2.872727 11.290216 11.546295 11.775125 11.770641 12.003623 12.201556
3.018182 11.590120 11.815100 12.031377 12.032042 12.254027 12.473778
3.163636 11.888419 12.084846 12.293037 12.292520 12.503561 12.723892
3.309091 12.151664 12.349551 12.547038 12.550167 12.757222 12.925181
3.454545 12.453678 12.625148 12.809740 12.809414 13.002178 13.186126
3.600000 12.762437 12.902027 13.068551 13.070946 13.239766 13.408849
3.733333 13.002078 13.157979 13.335529 13.331741 13.495421 13.685273
3.866667 13.272269 13.424359 13.599086 13.602945 13.777907 13.983603
4.000000 13.517599 13.674490 13.852532 13.858572 14.047443 14.259377
4.142857 13.709112 13.900579 14.082957 14.091503 14.281858 14.483781
4.285714 13.949264 14.120041 14.318303 14.321765 14.528581 14.737598
4.428571 14.152494 14.353834 14.542109 14.553184 14.767293 14.971750
4.571429 14.391061 14.571004 14.776124 14.783109 14.984689 15.188900
4.714286 14.619379 14.822595 15.015826 15.020417 15.226150 15.420764
4.857143 14.870961 15.064324 15.245002 15.250873 15.436828 15.673014
5.000000 15.134440 15.285132 15.476819 15.480565 15.674054 15.899662
5.142857 15.329718 15.529362 15.716732 15.722874 15.923903 16.154435
5.285714 15.565960 15.764189 15.949386 15.958319 16.153604 16.399991
5.428571 15.773686 15.991967 16.185157 16.195635 16.401278 16.657540
5.571429 16.003071 16.230348 16.427146 16.437525 16.649744 16.906220
5.714286 16.261525 16.478599 16.668400 16.677675 16.887585 17.141068
5.857143 16.504876 16.716447 16.913343 16.922437 17.137913 17.361072
6.000000 16.806427 16.971324 17.177421 17.175488 17.364915 17.603013
6.130000 17.036458 17.226583 17.436139 17.444858 17.657574 17.925628
6.260000 17.294858 17.486975 17.706442 17.724085 17.967900 18.246097
6.390000 17.565634 17.771354 18.002402 18.020833 18.255381 18.589232
6.520000 17.865553 18.073890 18.334891 18.339749 18.580324 18.920662
6.650000 18.276409 18.479327 18.708496 18.732969 18.980584 19.323807
6.783333 18.851366 19.332344 20.349410 20.260234 21.056102 21.498106
6.916667 20.718131 21.134209 21.802159 21.885862 22.723348 23.284749
7.050000 23.024780 23.228102 23.497736 23.488850 23.728043 23.929935
7.150000 23.380936 23.728914 24.059537 24.080032 24.442543 24.868556
7.250000 23.860180 24.260920 24.690825 24.641897 25.000748 25.255822
7.350000 24.723189 24.987022 25.214611 25.206520 25.444416 25.624058
7.480000 25.209510 25.485010 25.872156 26.015456 26.600520 27.493540
7.610000 25.654730 26.111843 26.789521 26.836068 27.616246 28.223986
7.740000 26.152039 26.868013 27.686063 27.608492 28.344203 28.707969
7.870000 26.946561 27.916502 28.504183 28.388394 28.840565 29.142279
8.000000 28.612282 28.856864 29.074658 29.078228 29.296842 29.567995
