depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
1.375000 10.150887 10.444530 10.731321 10.734399 11.019930 11.290312
1.511667 10.624924 10.970753 11.321797 11.375270 11.744962 12.487371
1.648333 11.029912 11.459060 11.914599 12.003810 12.601745 13.430172
1.785000 11.540292 11.945632 12.500871 12.593744 13.289672 14.023515
1.921667 11.987756 12.450717 13.124461 13.182113 13.920638 14.607333
2.058333 12.462970 12.978297 13.739356 13.770233 14.582477 15.189734
2.195000 12.961075 13.527661 14.347507 14.340109 15.143103 15.669691
2.331667 13.446616 14.067038 14.934661 14.883007 15.658620 16.173533
2.468333 13.908960 14.670513 15.510730 15.440113 16.182964 16.599961
2.605000 14.472991 15.325965 16.097471 16.014062 16.658683 17.056253
2.741667 15.220533 15.998074 16.686230 16.597491 17.152869 17.516018
2.878333 16.044402 16.824500 17.297015 17.224624 17.624160 17.956476
3.015000 17.469048 17.707487 17.971997 17.963104 18.191819 18.492552
3.150000 18.142826 18.566071 19.133647 19.129774 19.683283 20.071116
3.285000 19.583586 19.952394 20.253956 20.240891 20.522260 20.812585
