depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.005000 0.446448 0.632160 0.848938 0.850212 1.061157 1.265726
0.125000 1.815601 2.630230 3.467544 3.595343 4.627865 6.016948
0.245000 4.043711 5.157485 6.319050 6.263564 7.324266 8.201370
0.365000 8.675669 9.037059 9.316188 9.310543 9.591567 9.976996
0.440000 10.135219 10.788677 11.345877 11.332206 11.882187 12.366123
0.515000 12.600869 12.824935 13.042404 13.041867 13.251131 13.519475
0.605000 14.132116 14.442835 14.728430 14.717527 14.988192 15.224747
0.680000 15.302327 15.801692 16.346892 16.288132 16.717023 17.216139
0.755000 17.618215 17.900217 18.151700 18.143819 18.404575 18.614083
0.887500 19.491509 20.529563 21.581383 21.521655 22.481925 23.562827
1.020000 24.972347 25.237318 25.468520 25.458501 25.683865 25.891119
1.110000 26.515589 27.536340 28.366568 28.376228 29.229910 30.079411
1.200000 30.874867 31.072004 31.297583 31.319740 31.567805 31.931664
1.320000 33.758306 34.123830 34.398376 34.411006 34.722998 35.042213
1.452000 35.377309 36.127393 36.917933 37.045769 38.018405 39.544063
1.584000 37.153831 38.101794 39.109181 39.275070 40.422812 42.060603
1.716000 39.057830 40.150440 41.328050 41.449140 42.763343 44.326235
1.848000 41.541561 42.464211 43.582974 43.685041 44.901160 46.335258
1.980000 44.204158 45.050439 46.125977 46.182477 47.279971 48.556683
