depth	d18O
0.02	1.77
0.1	1.82
0.3	1.98
0.4	1.98
0.6	2.03
0.7	2.18
0.8	2.1
0.9	2.16
1	2.16
1.2	2.81
1.3	2.9
1.4	2.98
1.5	3.28
1.6	3.29
1.7	3.38
1.8	3.58
1.9	3.41
2	3.77
2.3	4.1
2.5	4.05
2.6	3.89
2.7	3.82
2.9	3.81
3	3.89
3.1	3.97
3.2	4.26
3.3	3.81
3.4	4.14
3.5	3.99
3.6	4.06
3.7	3.96
3.8	3.95
3.9	3.81
4	3.64
4.1	3.75
4.2	3.9
4.3	3.86
4.4	3.67
4.5	3.95
4.6	4.11
4.7	4.11
4.8	3.98
4.9	4.2
5	4.3
5.1	4.11
5.2	3.91
5.3	3.84
5.4	3.9
5.5	3.79
5.6	4.02
