depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.005000 0.839274 1.816288 2.676691 2.587769 3.377642 3.816782
0.045000 1.161315 2.159375 3.011081 2.906290 3.658281 4.059582
0.085000 1.592388 2.536101 3.347708 3.218707 3.886469 4.309903
0.125000 2.089235 2.912218 3.632893 3.533551 4.150644 4.506040
0.165000 2.485031 3.254552 3.945118 3.839600 4.382116 4.686920
0.205000 3.031050 3.686841 4.238745 4.157624 4.610876 4.897229
0.245000 3.546877 4.114905 4.536689 4.481671 4.836725 5.104978
0.285000 4.192371 4.520352 4.821551 4.806757 5.089327 5.332601
0.305000 4.441237 4.730927 4.989041 4.983981 5.238467 5.447200
0.325000 4.627218 4.919805 5.200377 5.198179 5.465024 5.765179
0.365000 5.054944 5.389087 5.703864 5.691266 5.992041 6.291877
0.405000 5.801029 6.063363 6.274981 6.283515 6.513150 6.774730
0.485000 7.425215 7.812600 8.111892 8.111529 8.435310 8.749056
0.505000 7.940688 8.136701 8.372574 8.398334 8.666496 8.955530
0.525000 8.126460 8.374893 8.676047 8.701218 9.034288 9.379374
0.565000 9.246087 9.542292 9.950099 10.006077 10.492692 10.999931
0.605000 11.018231 11.267644 11.520086 11.529081 11.800286 12.021256
0.645000 11.549590 11.822181 12.121902 12.145875 12.470042 12.849693
0.685000 12.049790 12.332357 12.613965 12.621212 12.901947 13.254809
0.725000 12.519481 12.754989 13.010261 13.009328 13.250760 13.563569
0.755000 12.853595 13.069270 13.270430 13.283863 13.505466 13.773329
0.765000 12.941110 13.153137 13.366596 13.378269 13.605389 13.865651
0.805000 13.239755 13.474411 13.731229 13.731957 14.003153 14.220707
0.845000 13.561801 13.808004 14.062956 14.061293 14.324695 14.520827
0.885000 13.929236 14.154524 14.420088 14.399021 14.637487 14.796528
0.905000 14.082415 14.344073 14.582533 14.561548 14.780154 14.953475
0.925000 14.269963 14.548553 14.766904 14.744336 14.947679 15.104978
0.965000 14.669739 14.847385 15.026751 15.018891 15.187347 15.339148
1.005000 14.923814 15.096310 15.252320 15.249586 15.407849 15.559785
1.045000 15.129756 15.293787 15.457935 15.454466 15.612494 15.779968
1.085000 15.306626 15.490913 15.646767 15.651711 15.818340 16.000707
1.125000 15.498354 15.686735 15.856100 15.861724 16.041098 16.249487
1.165000 15.699817 15.869071 16.047263 16.059531 16.237907 16.487760
1.205000 15.883395 16.065746 16.251386 16.260767 16.448515 16.692725
1.245000 16.098384 16.255339 16.454115 16.472175 16.670890 16.925382
1.285000 16.285382 16.459412 16.650011 16.671379 16.875418 17.141983
1.325000 16.470121 16.643878 16.850652 16.866465 17.075872 17.351788
1.365000 16.637054 16.822609 17.044782 17.053790 17.267821 17.551324
1.405000 16.806777 17.007824 17.228909 17.238203 17.454826 17.769248
1.445000 16.989838 17.183929 17.411213 17.419855 17.639502 17.958298
1.485000 17.148020 17.355643 17.592169 17.598978 17.825438 18.124229
1.525000 17.293979 17.542183 17.765091 17.775842 18.008404 18.300442
1.605000 17.592831 17.847679 18.088526 18.094586 18.336825 18.637226
1.645000 17.772464 18.028623 18.266559 18.269733 18.504243 18.816837
1.685000 17.959641 18.209067 18.444843 18.446477 18.678536 19.000011
1.725000 18.151914 18.381143 18.612267 18.620639 18.836374 19.176244
1.765000 18.332483 18.552927 18.788168 18.794452 19.020670 19.341776
1.805000 18.497161 18.725317 18.960427 18.969582 19.204073 19.475221
1.845000 18.661673 18.895386 19.141087 19.144736 19.388369 19.651277
1.885000 18.822704 19.071502 19.308420 19.318204 19.562193 19.849678
1.925000 19.009162 19.252732 19.481042 19.490100 19.720967 20.011380
1.965000 19.174606 19.424548 19.657429 19.666490 19.902134 20.195267
2.005000 19.403856 19.621619 19.854740 19.869203 20.108514 20.406873
