depth	d18O
-0	3.53599721109586
0.05	3.51690723315647
0.1	3.49469387957348
0.15	3.46048454628956
0.2	3.41686433719307
0.25	3.39021394880237
0.3	3.39814254121986
0.35	3.41312929452163
0.4	3.40487130333448
0.45	3.41382992121122
0.5	3.43618648281412
0.55	3.45285700452053
0.6	3.45107027431894
0.65	3.42822853964031
0.7	3.40836011886755
0.75	3.41879104288717
0.8	3.44688210403893
0.85	3.48264653179158
0.9	3.54371077932668
0.95	3.66069086774323
1	3.74491223483014
1.05	3.76151838146268
1.1	3.7707564185423
1.15	3.89557022736213
1.2	4.03528412156655
1.25	4.12171288609989
1.3	4.22772501871312
1.35	4.31635157714537
1.4	4.34892468959994
1.45	4.41476830919402
1.5	4.59431060678844
1.55	4.78254032495499
1.6	4.96592830637246
1.65	5.15180232428623
1.7	5.2663762786605
1.75	5.3434174486245
1.8	5.43282108100131
1.85	5.47298022666774
1.9	5.47487592517737
1.95	5.41285557432544
2	5.35566133947084
2.05	5.35748603320448
2.1	5.37020580657922
2.15	5.36881201699573
2.2	5.37566988799346
2.25	5.37688020418707
2.3	5.37147939958348
2.35	5.35664972829897
2.4	5.29242464740344
2.45	5.2445311402364
2.5	5.274801199655
2.55	5.29187485410165
2.6	5.26372353603871
2.65	5.22102392966809
2.7	5.19171614523491
2.75	5.16315468672565
2.8	5.13416118723825
2.85	5.09747814783773
2.9	5.08904532391404
2.95	5.11247936563004
3	5.12716298884059
