depth	d18O
0	1.35565696697991
0.05	1.3537511010961
0.1	1.35154611048223
0.15	1.34755260127387
0.2	1.34966478813481
0.25	1.35211635711406
0.3	1.35597212385937
0.35	1.34775396932483
0.4	1.35633789500408
0.45	1.36360865783983
0.5	1.36889163501368
0.55	1.37411836790386
0.6	1.37824376127743
0.65	1.3782038433625
0.7	1.3867807226935
0.75	1.39403253934535
0.8	1.4066072037994
0.85	1.41616906603869
0.9	1.42421541065541
0.95	1.54472476257143
1	1.66637524728125
1.05	1.81742149078124
1.1	2.01223713460625
1.15	2.16775717005092
1.2	2.25919040436313
1.25	2.36319732512206
1.3	2.44608124447598
1.35	2.53101582159031
1.4	2.63098725462345
1.45	2.76107211590146
1.5	2.85533065103249
1.55	2.94579786632417
1.6	3.04084196526397
1.65	3.10433905842496
1.7	3.17225781945234
1.75	3.2597018625844
1.8	3.35038199153718
1.85	3.3063931701381
1.9	3.26349619962044
1.95	3.23196810603547
2	3.22397354096318
2.05	3.20745411392722
2.1	3.18860102844739
2.15	3.18222298445899
2.2	3.16804447990465
2.25	3.15029402541086
2.3	3.1422470806304
2.35	3.11969009308838
2.4	3.09812594505155
2.45	3.10254071931677
2.5	3.07883221977062
2.55	3.05339788452847
2.6	3.03530322775543
2.65	3.02765581593869
2.7	3.00611182911662
2.75	2.99103053923329
2.8	2.96211179711146
2.85	2.93723143396331
2.9	2.9107462507193
2.95	2.8848447838306
3	2.86130557137988
