depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.100000 3.557126 3.810341 4.125219 4.131403 4.430938 4.773698
0.180000 6.782965 7.037369 7.272606 7.258250 7.463507 7.683254
0.260000 10.247783 10.485616 10.740628 10.738553 10.999474 11.203103
0.300000 11.302959 11.546813 11.811223 11.818458 12.095852 12.339873
0.340000 12.842890 13.056168 13.263979 13.262607 13.454026 13.713050
0.380000 13.945587 14.166279 14.430721 14.438233 14.724349 14.916293
0.420000 14.976672 15.242008 15.483769 15.492088 15.736066 16.046949
0.526667 16.185496 16.920502 17.503841 17.493850 18.088318 18.689719
0.633333 17.802171 18.530936 19.067235 19.049234 19.601888 20.097491
0.740000 19.806458 20.100332 20.395567 20.366274 20.626882 20.828421
0.820000 20.277006 20.549577 20.829732 20.819892 21.071935 21.357040
0.900000 20.802199 21.042083 21.286952 21.290776 21.550555 21.806400
0.980000 21.717553 21.955261 22.167591 22.165844 22.371634 22.667515
