depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.115000 4.418974 4.709484 4.999085 4.993184 5.262833 5.544274
0.155000 7.285958 7.491958 7.670395 7.671171 7.853945 8.064162
0.195000 8.170967 8.332238 8.515927 8.542445 8.757012 8.987659
0.235000 11.379237 11.701661 12.055930 12.029138 12.348254 12.586075
0.355000 13.270555 13.984810 14.445696 14.481498 15.047716 15.788752
0.475000 16.189989 16.338549 16.511530 16.509559 16.678829 16.838034
0.495000 16.463676 16.590023 16.759463 16.762595 16.928268 17.097659
0.535000 16.822792 16.975826 17.148784 17.155234 17.328217 17.547582
0.675000 18.197240 18.356300 18.587235 18.575177 18.780969 18.962831
0.775000 18.937644 19.089237 19.274215 19.281732 19.463709 19.695493
0.815000 19.261136 19.436096 19.639499 19.639823 19.837215 20.023540
0.875000 19.857630 20.042722 20.247346 20.246143 20.445611 20.657595
0.955000 20.509235 20.748874 21.007212 21.021379 21.306692 21.622666
1.035000 21.493911 21.783715 22.011049 22.009754 22.240833 22.476690
