depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.030000 0.622268 0.793265 1.021892 1.025522 1.246924 1.522501
0.140000 1.276677 1.597723 1.908336 1.911666 2.219303 2.609324
0.250000 2.344827 2.578350 2.840854 2.846438 3.106981 3.349609
0.356667 3.000027 3.427690 3.900249 3.923823 4.425107 4.970932
0.463333 3.938295 4.556467 5.059028 5.050571 5.575718 5.946873
0.570000 5.658018 5.906509 6.133463 6.129329 6.352632 6.589679
0.650000 6.290241 6.556222 6.814749 6.806543 7.049475 7.313493
0.730000 7.109056 7.354662 7.552037 7.543076 7.744568 7.938911
0.810000 7.809461 8.238480 8.605365 8.609095 8.997061 9.370169
0.890000 9.300510 9.548609 9.832169 9.832498 10.111572 10.411414
0.970000 12.473868 12.703212 12.902841 12.900672 13.100930 13.342752
1.075000 13.578929 14.042264 14.478655 14.506546 14.993067 15.534723
1.180000 15.243117 15.553531 15.825797 15.821535 16.095903 16.306026
1.310000 15.859421 16.190523 16.567428 16.601468 17.013786 17.443856
1.440000 16.471419 16.832935 17.231616 17.259524 17.713829 18.123414
1.570000 17.167833 17.519734 17.906128 17.937388 18.387663 18.802254
1.700000 18.135205 18.402355 18.736150 18.753975 19.097483 19.497957
