depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
0.105000 4.145894 4.431239 4.693978 4.706981 5.011445 5.296541
0.155000 6.246214 6.485684 6.737907 6.741096 6.991320 7.250803
0.205000 8.578201 8.894075 9.211121 9.187280 9.457704 9.805084
0.255000 10.670392 11.026730 11.340023 11.334045 11.633768 11.964894
0.305000 12.604039 12.754687 12.927605 12.933228 13.112458 13.317635
0.355000 13.392463 13.591405 13.797497 13.801360 14.000286 14.221202
0.405000 13.975029 14.207160 14.431478 14.442982 14.696614 14.920417
0.455000 14.835257 15.076889 15.325670 15.310910 15.537296 15.749614
0.555000 17.126466 17.302311 17.512806 17.521673 17.749864 17.945261
0.605000 17.973746 18.170574 18.344948 18.353664 18.551098 18.706047
0.705000 19.416912 19.613820 19.813443 19.805050 20.008134 20.180774
0.755000 20.040730 20.226307 20.405009 20.404262 20.584461 20.772521
0.805000 20.697754 20.918238 21.165799 21.168650 21.412673 21.675018
